time,xPos,yPos,zPos,xVel,yVel,zVel,pitch,roll,yaw,pitchVel,rollVel,yawVel,u,w,q,theta,elevAngle
2.066670895,-8.574089534,-0.305995046,1.436889506,-0.003350725,0.003877903,-0.004125561,0.058638198,-0.06957416,-1.507973586,-0.016598189,0.001931059,0.012490051,0.012543957,-0.002668096,-0.039495524,0.056655772,3.136979146
2.077833891,-8.574102263,-0.305983346,1.436848397,-0.001527472,0.001404035,-0.004933074,0.058542342,-0.069527844,-1.507942326,-0.011502706,0.005557883,0.003751238,0.014002388,-0.003111985,-0.03422081,0.056370598,3.144072637
2.083897829,-8.574111104,-0.305958842,1.436807234,-0.001060935,0.00294049,-0.004939617,0.058385651,-0.069428696,-1.508030214,-0.018802941,0.011897746,-0.010546531,0.00988307,-0.000949503,-0.027430911,0.056142007,3.186968377
2.091622829,-8.574090946,-0.305941308,1.436779991,0.002418934,0.002104096,-0.003269051,0.058182315,-0.069222254,-1.508217041,-0.024400253,0.024773083,-0.022419257,0.0077824,0.001242867,-0.013371054,0.056030582,3.270126231
2.100706816,-8.574049021,-0.305935695,1.436736207,0.005031017,0.000673562,-0.005254133,0.057962335,-0.069077428,-1.508436338,-0.026397614,0.01737908,-0.026315691,0.008302884,0.002920192,0.009453981,0.056109365,3.404191152
2.108222961,-8.574029691,-0.305929026,1.436683513,0.002319575,0.000800308,-0.00632331,0.057550558,-0.068980096,-1.508665791,-0.04941332,0.011679945,-0.027534382,0.005090527,0.001171785,-0.005500938,0.056063524,3.329717166
2.116863966,-8.573990307,-0.30592822,1.436650969,0.004726042,9.67E-05,-0.003905197,0.057247086,-0.068834803,-1.508904115,-0.036416544,0.017435051,-0.028598871,0.005292419,0.005611764,0.033731402,0.056344619,3.571341048
2.12517786,-8.57395056,-0.305950137,1.436591324,0.004769711,-0.002630015,-0.007157453,0.056805265,-0.068775335,-1.509121078,-0.053018514,0.007136237,-0.026035564,0.00654497,0.00347561,0.041401674,0.056689633,3.632020716
2.133157969,-8.57392648,-0.305980854,1.436543018,0.002889631,-0.003686056,-0.005796695,0.056485819,-0.068776841,-1.509314594,-0.038333597,-0.000180696,-0.02322189,0.004283996,0.006050178,0.03737361,0.057001079,3.636373137
2.141505957,-8.573898543,-0.30600608,1.436492645,0.003352408,-0.00302713,-0.006044793,0.056255174,-0.068801995,-1.509460235,-0.027677387,-0.003018468,-0.017476917,0.003706976,0.004935044,0.016791178,0.057141006,3.528521553
2.150289774,-8.573874563,-0.306041694,1.436447322,0.002877617,-0.004273736,-0.005438789,0.056087722,-0.068862173,-1.509571317,-0.02009427,-0.007221359,-0.013329811,0.007160705,0.005931766,0.029640285,0.057388008,3.602186875
2.158397913,-8.573876377,-0.306082246,1.436413981,-0.000217659,-0.004866204,-0.00400093,0.056018699,-0.068980809,-1.509619782,-0.008282701,-0.014236343,-0.005815792,0.00495713,0.005764671,0.008032734,0.057454948,3.490785347
2.167049885,-8.573868985,-0.306108682,1.436384493,0.000887001,-0.003172272,-0.003538512,0.056024369,-0.069092547,-1.509594279,0.000680385,-0.013408536,0.003060368,0.004459791,0.006603432,0.003410576,0.057483369,3.467540723
2.17479682,-8.573854582,-0.306146716,1.436376963,0.001728351,-0.004564091,-0.000903595,0.056154033,-0.069191932,-1.509615689,0.015559734,-0.011926286,-0.002569238,0.006731414,0.004935737,0.00396816,0.057516437,3.463422422
2.183245897,-8.573864291,-0.306184549,1.436359049,-0.001165139,-0.004540026,-0.002149712,0.056282856,-0.069250159,-1.509623162,0.01545872,-0.006987154,-0.000896756,0.005331279,0.005136116,0.006325294,0.057569148,3.486394071
2.191520929,-8.573851709,-0.306226036,1.436362839,0.001509933,-0.004978437,0.00045482,0.056591953,-0.069215996,-1.509682148,0.037091618,0.004099486,-0.007078298,0.005411634,0.003356671,-0.008418191,0.057498996,3.397089706
