Time,xPos,yPos,zPos,u,w,q,theta,Elevator Angle
1.782951117,-8.238343647,-0.072858957,1.496141398,-0.034653125,0.024175687,0.159931629,0.000329441,1.09037475
1.791568041,-8.238533272,-0.072980618,1.496220355,-0.035905506,0.027352348,0.161087513,0.001671837,1.18229149
1.80008316,-8.238748118,-0.07307263,1.496280233,-0.03663178,0.023867723,0.132674964,0.002777462,1.089033646
1.80836606,-8.238963668,-0.073174507,1.49635509,-0.034802097,0.023337323,0.105167554,0.003653858,0.97456369
1.816190958,-8.239171847,-0.073279792,1.496430015,-0.035922903,0.023953766,0.100469032,0.0044911,1.002568543
1.824667931,-8.23938536,-0.073391153,1.496559763,-0.035320001,0.026660808,0.080264079,0.005159967,0.921942273
1.832957983,-8.239606321,-0.073494233,1.496686446,-0.040343924,0.022115291,0.069408593,0.005738372,0.918177234
1.841496944,-8.239833451,-0.073585588,1.496783295,-0.03975911,0.019209954,0.06215733,0.00625635,0.906075293
1.850006104,-8.24007242,-0.0736765,1.496903817,-0.039765015,0.021726474,0.081793623,0.006937963,1.060014184
1.85817194,-8.240330349,-0.073770638,1.496947255,-0.040549352,0.022287783,0.076267898,0.007573529,1.0695788
1.866448164,-8.240555925,-0.07385798,1.497038734,-0.043372725,0.017570697,0.067179047,0.008133355,1.065251547
1.874796152,-8.240795263,-0.073946696,1.497189234,-0.04421508,0.020640211,0.097223667,0.008943552,1.290772914
