Time,xPos,yPos,zPos,u,w,q,theta,Elevator Angle
2.358694077,-8.363009836,0.335700397,1.437910088,0.012977563,0.008287217,-0.040140749,0.001558003,-0.199848972
2.367149115,-8.362948632,0.335611538,1.437933221,0.023646462,0.026859378,-0.04947186,0.001145737,-0.334243892
2.375324011,-8.362996474,0.335902888,1.437677121,0.03239901,0.038305111,-0.064396071,0.000609103,-0.496976284
2.383352995,-8.362796462,0.335631216,1.437829232,0.018277108,0.021885609,-0.071671424,1.18E-05,-0.505443285
2.391843081,-8.362688424,0.335501169,1.43789846,0.024616684,0.026167046,-0.085156369,-0.000697795,-0.656454474
2.400296926,-8.362491626,0.335147409,1.438122514,0.031790662,0.031451635,-0.107574418,-0.001594248,-0.874678536
2.408595085,-8.362221829,0.334659859,1.438441888,0.001002281,-0.015763191,-0.068147488,-0.002162144,-0.523256768
2.4169631,-8.362069522,0.334350265,1.43862427,0.023741118,0.025809788,-0.077087779,-0.002804542,-0.732821411
2.425069094,-8.361864231,0.333990314,1.438842185,0.031930057,0.034501263,-0.065656965,-0.003351684,-0.739674189
2.433536053,-8.361598891,0.333521722,1.43910386,0.006559771,-0.002025735,-0.091229966,-0.004111933,-0.805438146
2.442075968,-8.361590823,0.333609029,1.438972482,0.010412221,0.006383265,-0.092508974,-0.004882842,-0.880142073
2.450283051,-8.361392378,0.333247347,1.439187008,-0.000516474,-0.03168748,-0.120267965,-0.005885075,-1.036562079
2.458671093,-8.361125332,0.332778277,1.439473625,0.015906372,0.02075771,-0.139735978,-0.007049541,-1.315413366
2.466742992,-8.361070737,0.332692479,1.439456519,0.01160471,0.00263991,-0.165512513,-0.008428812,-1.521178501
2.475183964,-8.36098371,0.332570842,1.439509289,-0.07672091,-0.18867117,-0.163644786,-0.009792519,-1.117676212
2.483364105,-8.360989568,0.33285245,1.439245256,0.014870223,0.016004806,-0.151630012,-0.011056102,-1.619600636
2.491621971,-8.360855798,0.332540385,1.439417298,0.000277989,-0.010604029,-0.112224251,-0.011991304,-1.371274617
2.499985933,-8.360758911,0.332410465,1.439438482,0.005188312,-0.004551288,-0.101368614,-0.012836043,-1.383740475
2.508650064,-8.361413617,0.334460818,1.437872558,-0.003786414,0.000513409,-0.071424916,-0.01343125,-1.208456413
2.516824007,-8.361288231,0.334206371,1.438004553,0.003162715,0.013769756,-0.074876045,-0.014055217,-1.302727406
2.525332928,-8.361286975,0.334348887,1.437916165,-0.005835391,-0.000880212,-0.054921915,-0.0145129,-1.16837505
2.533601046,-8.361244229,0.334418118,1.437877686,-0.003270404,0.020893176,-0.011029494,-0.014604812,-0.940277277
2.541740894,-8.361275722,0.334491151,1.437882387,-0.027404187,-0.028544318,0.009887664,-0.014522415,-0.685464723
2.550431013,-8.361247756,0.334417981,1.437996754,0.006685534,0.038308142,-0.022622135,-0.014710933,-1.065636885
2.558499098,-8.361296486,0.334568305,1.437990125,-0.008206442,0.027568784,0.002300024,-0.014691766,-0.849254978
2.566807032,-8.361321193,0.334459557,1.438164614,0.005576455,0.053141391,0.039407422,-0.014363371,-0.686526336
2.576004028,-8.361552992,0.334916242,1.437930086,-0.021429916,-0.01256077,0.014061777,-0.014246189,-0.678039434
2.583760977,-8.361492589,0.334612029,1.438248467,-0.002069831,0.040856149,0.041380421,-0.013901353,-0.607934483
2.591819048,-8.361557593,0.334456258,1.438479187,-0.029217141,-0.04454222,-0.015956492,-0.014034323,-0.790844242
2.600055933,-8.361504767,0.334031324,1.438921318,0.010145407,0.032648427,-0.029289873,-0.014278406,-1.091064829
2.608517885,-8.361684823,0.334327731,1.4388192,-0.00017747,0.017416906,-0.00937179,-0.014356504,-0.927876815
2.616939068,-8.361697337,0.334066042,1.439159875,0.005357853,-0.00917084,-0.127534529,-0.015419292,-1.690156815
2.625451088,-8.361945998,0.334666927,1.438792143,0.018500579,0.024597965,-0.066784492,-0.015975829,-1.444495983
2.633778095,-8.361857577,0.334409389,1.439062978,0.019843683,0.028312559,-0.125634166,-0.01702278,-1.856506889
2.641633034,-8.361856973,0.334359583,1.439208126,0.010382194,-0.015295508,-0.159943988,-0.018355647,-2.07496738
2.650228977,-8.361813507,0.334459957,1.439131023,0.004655197,-0.038675947,-0.168779881,-0.019762146,-2.175536342
2.659034014,-8.361656081,0.334245022,1.439333517,6.79E-05,-0.043353946,-0.189547235,-0.021341706,-2.368934149
2.666832924,-8.361486725,0.334031616,1.439566606,0.015892538,-0.017881278,-0.177019816,-0.022816871,-2.466624986
2.675260067,-8.361402561,0.334205257,1.439437576,0.018384235,0.005041928,-0.102070798,-0.023667461,-2.104429702
2.68347311,-8.361370144,0.334654152,1.439114573,0.014060337,0.002913379,-0.070032498,-0.024251065,-1.933792622
2.691718102,-8.361377288,0.335189049,1.43875336,0.022179897,0.020270952,-0.026509795,-0.02447198,-1.738336778
2.700397968,-8.361248284,0.335445767,1.438601367,0.015858956,0.026673124,0.015503805,-0.024342782,-1.46168428
2.708813906,-8.361094131,0.335458983,1.438639746,-0.000925452,-0.000496622,0.056257512,-0.023873969,-1.110812592
2.717020035,-8.360976407,0.335505632,1.438661176,-0.009650282,-0.017063,0.097975115,-0.02305751,-0.773722561
2.725455046,-8.360787497,0.335357524,1.438825527,-0.00126045,0.024921031,0.130683041,-0.021968485,-0.57381206
2.733376026,-8.360649967,0.335166155,1.43904452,-0.013760287,0.000139712,0.165803338,-0.02058679,-0.220532533
2.742646933,-8.360657776,0.335320432,1.439040567,-0.014777458,-0.001222484,0.151868162,-0.019321222,-0.219823731
2.750173092,-8.360741452,0.335679401,1.438900267,-0.028075888,-0.01918392,0.146482374,-0.018100536,-0.110560623
2.758641005,-8.360747391,0.335625919,1.439108123,-0.021376198,0.004168188,0.224790643,-0.016227281,0.416710314
2.766838074,-8.360862012,0.335886656,1.439111648,-0.002533183,0.049215432,0.243672587,-0.014196676,0.545608211
2.775214911,-8.360985331,0.336183307,1.439103841,-0.006920987,0.053205285,0.258186781,-0.012045119,0.777382519
2.783667088,-8.361222152,0.33667024,1.438948236,-0.059890423,-0.062207328,0.287591622,-0.009648522,1.377729655
2.792077065,-8.3613997,0.336918006,1.438985857,-0.023858638,0.011841531,0.22788377,-0.007749491,0.954138705
2.800179958,-8.361414986,0.336709868,1.439396244,-0.048833486,-0.036442454,0.205108977,-0.006040249,1.057055118
2.808741093,-8.361467316,0.336413214,1.439840284,-0.044108863,-0.036492521,0.204392957,-0.004336975,1.134803994
2.816787004,-8.361971381,0.33749012,1.439326729,-0.009370572,0.022538532,0.21558723,-0.002540414,1.12841645
2.825052977,-8.362169433,0.337764058,1.439426946,-0.047029635,-0.049730895,0.153715939,-0.001259448,1.045477285
2.833864927,-8.362578205,0.338556525,1.439125723,-0.019596173,-0.014259013,0.082966271,-0.000568063,0.53988273
2.842036963,-8.362947095,0.339332612,1.438823215,0.000978069,0.015511651,0.108005799,0.000331986,0.635204442
2.850147009,-8.363024705,0.339381107,1.439011234,-0.001799005,0.013238633,0.1260824,0.001382672,0.816756495
2.858484983,-8.36341714,0.340257883,1.438597304,-0.026448789,-0.043235221,0.112118267,0.002316991,0.926100682
2.866844893,-8.363580509,0.340707777,1.438478572,-0.009250845,-0.013860741,0.105737619,0.003198138,0.853241991
2.875530005,-8.363572402,0.340773647,1.438607838,0.024995076,0.062836053,0.159269066,0.00452538,1.058496536
2.883461952,-8.363587546,0.340847663,1.438718139,-0.004494852,-0.004274662,0.147624206,0.005755582,1.2252482
2.891614914,-8.363807117,0.341630759,1.438357336,0.004572435,0.008417032,0.153492557,0.007034687,1.29076047
2.900722027,-8.363883838,0.342091533,1.438241584,0.005551283,0.018955594,0.120562016,0.00803937,1.151543661
2.908526897,-8.363677917,0.341632472,1.438766155,-0.016454939,-0.038411814,0.12332184,0.009067052,1.352161198
2.916726112,-8.363715169,0.34193784,1.438730318,-0.005984634,-0.019358987,0.122220263,0.010085554,1.352534372
2.926840067,-8.363677559,0.34214393,1.438800726,-0.014976506,-0.040798601,0.027942639,0.01031841,0.869151426
2.933636904,-8.36363257,0.34219138,1.438959056,0.047269419,0.063152663,-0.027115687,0.010092445,0.214955941
2.94214201,-8.363766787,0.342839795,1.438637728,0.01901199,-0.00809669,-0.062862333,0.009568593,0.132397073
2.950025082,-8.363815029,0.343303278,1.438475908,0.036345478,0.030389764,0.036378932,0.00987175,0.632505823
2.958775043,-8.363936319,0.344053445,1.43813465,0.045773731,0.053574838,0.043461234,0.010233927,0.643529618
2.966813087,-8.363547738,0.343583299,1.438664871,0.009054746,-0.021719087,0.034025588,0.010517474,0.801561053
2.97536397,-8.363388666,0.343859267,1.438598917,0.013678574,-0.019158318,0.013007743,0.010625872,0.66461651
2.983748913,-8.363088302,0.343669226,1.438855143,0.019206867,-0.017327314,-0.016051328,0.010492111,0.462733251
2.99168396,-8.362711443,0.343255436,1.43930548,0.03032061,-0.0006022,0.007648129,0.010555845,0.547429444
3.000118017,-8.362634088,0.343773564,1.439125291,0.02490481,0.0011443,0.043973857,0.010922294,0.803438463
3.008896112,-8.36251841,0.344177046,1.438966859,0.026873114,0.007785296,0.010234807,0.011007584,0.601336771
3.016972065,-8.362356846,0.344526938,1.438824152,0.022380596,-0.002931057,0.006971561,0.01106568,0.610512159
3.025146008,-8.362104136,0.344613148,1.438821801,0.062256143,0.061422575,-0.02197272,0.010882574,0.226770525
3.033602953,-8.361896712,0.34475918,1.438833603,0.043002786,0.005780919,-0.004084044,0.010848541,0.4380521
3.041518927,-8.361673497,0.344898352,1.438900942,0.030088041,-0.021872707,-0.060960826,0.010340534,0.146906551
3.050198078,-8.361486733,0.345071973,1.438878581,0.074851563,0.069442194,-0.061098983,0.009831376,-0.12290909
3.058883905,-8.360973533,0.344439158,1.439396052,0.02211387,-0.048947809,-0.016645791,0.009692661,0.411898918
3.066915035,-8.36061572,0.344481185,1.439448111,0.000949808,-0.079817691,-0.055241481,0.009232315,0.26761436
3.075416088,-8.360363115,0.344799513,1.439268441,0.059951729,0.034799359,-0.052902835,0.008791458,-0.057006235
3.083313942,-8.359745071,0.343995517,1.43985323,0.056909176,0.02363109,-0.032984619,0.008516586,0.060247483
3.091830969,-8.359556844,0.344532751,1.439447137,0.029483326,-0.014542101,0.000331045,0.008519345,0.391837011
3.10056591,-8.359542789,0.345520229,1.438782091,0.062456161,0.049419892,-0.003097642,0.008493531,0.196321381
3.108757019,-8.35904576,0.345236567,1.439076466,0.045324952,0.004341983,-0.006434789,0.008439908,0.26933486
3.116909981,-8.358573211,0.345041581,1.439277424,0.068397042,0.060918792,-0.036734266,0.008133789,-0.051786673
3.125334024,-8.358326493,0.345393197,1.439158337,0.000402033,-0.075512106,-0.007404019,0.008072089,0.475500425
3.133621931,-8.357809542,0.345044837,1.439574575,0.029984593,-0.015537231,0.022632489,0.008260693,0.503743096
3.142438889,-8.357432153,0.345236164,1.439613945,0.024514289,-0.010203372,0.06834161,0.008830206,0.825099282
3.15040803,-8.356866325,0.344696436,1.440126221,0.054997664,0.037573169,0.035497098,0.009126016,0.496526012
3.158638954,-8.356857896,0.345753547,1.439497001,0.072552469,0.086704954,0.059376058,0.009620816,0.565612031
3.167047977,-8.356606963,0.346213961,1.439369592,0.023967551,-0.006141382,0.085309938,0.010331732,1.014794089
3.175368071,-8.356401934,0.346725833,1.439286371,0.027406258,-0.002257865,0.144218905,0.011533556,1.411984415
3.183742046,-8.355946497,0.34665775,1.439603651,0.015946238,-0.031457441,0.146382068,0.012753407,1.561709229
3.192101002,-8.355348872,0.346112628,1.440331975,0.085204901,0.111132981,0.122392996,0.013773349,1.114957458
3.200061083,-8.355148625,0.346682454,1.440282863,0.01037699,-0.056467084,0.099580161,0.014603183,1.437600232
3.208524942,-8.354920037,0.347291006,1.440266683,0.007969748,-0.072164292,0.127119702,0.015662514,1.678748874
3.216913939,-8.35478382,0.34826514,1.440006254,0.077676341,0.070378787,0.099942132,0.016495365,1.200248177
3.225347996,-8.354086602,0.347563516,1.440942053,0.048990149,0.005043774,0.172220322,0.017930535,1.861650495
3.233361959,-8.353993264,0.348816387,1.440472807,0.0396833,-0.002588935,0.213761879,0.019711884,2.254663548
3.24207592,-8.353917439,0.350334546,1.439872552,0.070035524,0.058992289,0.189171349,0.021288312,2.045834235
3.250294924,-8.353279899,0.350146638,1.440469639,0.053284278,-0.001839934,0.14600337,0.022505006,1.96976281
3.258394003,-8.352872467,0.350769674,1.440518984,0.065706071,0.045194165,0.198182815,0.02415653,2.296455567
3.266943932,-8.352541411,0.351562165,1.440503932,0.035894537,-0.025870358,0.127200232,0.025216532,2.112019864
3.275657892,-8.351968379,0.351636699,1.441007846,0.05857947,0.012382777,0.107956706,0.026116171,1.937495051
3.283821106,-8.351524111,0.352336909,1.441002509,0.027958373,-0.042948351,0.013397881,0.02622782,1.555841037
3.291929007,-8.350985817,0.35265004,1.441392243,0.061697186,0.017441084,0.006070021,0.026278403,1.340487782
3.300209045,-8.350681355,0.353719581,1.441184267,0.082696947,0.06120561,0.143422164,0.027473588,2.096872917
3.308327913,-8.350196054,0.354425614,1.44130017,0.070530381,0.055468066,0.054264793,0.027925795,1.66366307
