time,xPos,yPos,zPos,xVel,yVel,zVel,pitch,roll,yaw,pitchVel,rollVel,yawVel,u,w,q,theta,elevAngle
0.116582155,-8.465036488,0.32464457,1.438664506,-0.070075425,0.211113714,-0.121240281,-0.029122285,-0.063545334,-1.406690066,0.126935211,0.141559222,0.091537875,0.013581959,-0.027889845,-0.171705139,-0.005941546,-1.402397185
0.124757051,-8.456717351,0.303332975,1.454895673,0.998296464,-2.557391351,1.947739987,-0.024952581,-0.06670805,-1.406904216,0.50036439,-0.379525931,-0.02569801,0.005296922,-0.03673135,-0.094259785,-0.006727045,-0.960174164
0.133128166,-8.464951498,0.316208185,1.42844607,-0.988097661,1.545025121,-3.173952296,-0.025588877,-0.004522338,1.341744962,-0.076355433,7.462285483,329.8379013,0.093391046,0.143527038,-0.053581931,-0.007173561,-1.220431314
0.141433954,-8.465167725,0.316240211,1.428610618,-0.025947302,0.003843134,0.019745703,-0.022400495,-0.006272208,1.344792666,0.382605834,-0.209984351,0.365724524,0.020423804,-0.009591149,-0.108538315,-0.008078047,-1.203430522
0.149713993,-8.465052338,0.315577411,1.429351404,0.013846423,-0.079535975,0.08889436,-0.017677131,-0.009209333,1.350668902,0.566803613,-0.352455068,0.705148287,0.024931465,0.009195521,-0.075638373,-0.008708366,-1.078890435
0.15814805,-8.465067107,0.315324797,1.429791871,-0.001772271,-0.030313693,0.052856058,-0.014351283,-0.010240665,1.354493534,0.399101749,-0.123759789,0.458955856,1.909218892,3.666456506,0.438180475,-0.005056862,-7.827930656
0.166824102,-8.46508229,0.315149002,1.430177989,-0.001821863,-0.021095412,0.046334066,-0.011916504,-0.010552704,1.357107898,0.29217357,-0.037444698,0.313723721,0.011374405,-0.018195998,-0.067375192,-0.005618322,-0.772374895
0.174844027,-8.465095618,0.315017376,1.430516417,-0.001599413,-0.015795117,0.040611407,-0.010039678,-0.010406082,1.358867591,0.225219065,0.017594597,0.211163177,0.004869809,-0.028356219,-0.042771044,-0.005974748,-0.617960035
0.183284998,-8.465160994,0.314930483,1.430826486,-0.007845151,-0.010427084,0.037208323,-0.008723206,-0.009861669,1.360235026,0.157976682,0.06532962,0.1640922,0.007009044,-0.022535387,-0.047206807,-0.006368138,-0.679451555
0.191782951,-8.465190354,0.314826431,1.431124826,-0.0035232,-0.012486245,0.035800794,-0.007588808,-0.009331403,1.361670797,0.13612778,0.063631846,0.1722925,0.036055473,0.035606513,-0.037574115,-0.006681255,-0.79663149
0.199908018,-8.465447309,0.315406999,1.430852201,-0.030834532,0.069668168,-0.032715063,-0.009473498,-0.010803239,1.360629913,-0.226162812,-0.176620245,-0.124906026,0.005943608,-0.016656612,-0.039037927,-0.007006571,-0.668464562
0.208256006,-8.462511016,0.308002998,1.436621035,0.352355137,-0.888480177,0.692260093,-0.005739846,-0.009026046,1.363152442,0.448038217,0.213263083,0.302703412,-1.397999514,-3.339945446,1.877419406,0.00863859,19
0.216531038,-8.461286247,0.316272652,1.447999479,0.146972222,0.992358427,1.365413334,-0.024060863,-0.082286276,-1.394566119,-2.198522006,-8.791227594,-330.9262273,0.008089249,-0.008105621,0.003405904,0.008666973,0.510652163
0.224919081,-8.462211223,0.318686544,1.446339594,-0.110997127,0.289667099,-0.199186198,-0.023619052,-0.083035506,-1.396286502,0.053017319,-0.089907583,-0.206445914,0.003581359,-0.007391501,-0.018517244,0.008512662,0.39389849
0.233361006,-8.463676186,0.322439125,1.443689308,-0.175795491,0.450309722,-0.318034355,-0.022976969,-0.083360043,-1.398763798,0.077049879,-0.038944376,-0.297275615,0.003274069,-0.001280202,0.02560835,0.008726065,0.661338636
0.908100128,-8.468092855,0.313857423,1.439883639,-0.011089025,-0.000199808,0.004710277,0.028163511,0.025298138,1.40947768,0.052125851,0.058178105,0.016638847,0.002862161,-0.002749827,-0.011650261,0.00862898,0.441906136
1.375256062,-8.47363411,0.33801407,1.433416863,-0.032447598,0.076082973,-0.065193779,-0.001211968,-0.117264856,-1.475235543,-0.024016133,-0.007168673,-0.030822018,-0.002596121,0.001829345,0.007763507,0.008693676,0.5805913
1.383651972,-8.473729178,0.338191133,1.433210979,-0.011408123,0.021247562,-0.024706056,-0.001495784,-0.11729885,-1.475499849,-0.034057976,-0.004079238,-0.031716661,-0.005617635,0.002211017,-0.013562519,0.008580655,0.463345821
1.391623974,-8.47380102,0.338289818,1.433085936,-0.008621043,0.011842255,-0.015005226,-0.001641591,-0.117212497,-1.475841375,-0.017496836,0.010362251,-0.040983193,-0.007586212,0.000618217,-0.022617916,0.008392172,0.408884059
1.399651051,-8.473718324,0.337978947,1.433252363,0.009923498,-0.0373045,0.019971296,-0.001594127,-0.11727929,-1.476082968,0.005695691,-0.008015146,-0.028991097,-0.01342704,0.002653215,-0.032473038,0.008121563,0.360419586
1.408696175,-8.473882091,0.338337802,1.432935701,-0.019652076,0.043062536,-0.037999506,-0.001422493,-0.116944493,-1.476287703,0.02059615,0.04017572,-0.024568253,-0.014566874,0.005325957,-0.0410861,0.007779179,0.293698545
1.416505098,-8.473897531,0.338305994,1.432807481,-0.001852768,-0.00381695,-0.015386288,-0.001845945,-0.117163084,-1.476518302,-0.050814301,-0.026230969,-0.027671872,-0.016331298,0.004142324,-0.026590209,0.007557594,0.37271298
1.424813032,-8.473872111,0.338181332,1.432872919,0.003050379,-0.014959363,0.007852539,-0.001356335,-0.116806311,-1.476703599,0.058753205,0.042812817,-0.022235575,-0.0166579,0.007944432,-0.004855929,0.007517128,0.496085289
1.433153152,-8.473859469,0.338141837,1.432778393,0.001517022,-0.004739465,-0.011343158,-0.001443879,-0.116942927,-1.476754561,-0.01050523,-0.016393969,-0.006115467,-0.016438259,0.007488113,0.000297687,0.007519609,0.525342101
1.441529989,-8.473951738,0.338378199,1.432502644,-0.011072273,0.028363423,-0.033089863,-0.00183794,-0.1162429,-1.47687576,-0.047287413,0.084003245,-0.014543954,-0.013071266,0.006434437,0.007977564,0.007586089,0.559413374
1.449934959,-8.473811657,0.33809121,1.432626092,0.016809716,-0.034438623,0.014813792,-0.001929425,-0.116010084,-1.477027722,-0.010978218,0.027937862,-0.01823535,-0.011516826,0.009338895,0.021768354,0.007767492,0.642170522
1.458039999,-8.473813864,0.338212478,1.432324491,-0.000264752,0.01455213,-0.036192188,-0.002815726,-0.116087462,-1.477141862,-0.106356045,-0.009285272,-0.013696814,-0.009662756,0.006661371,0.011363312,0.007862186,0.580499247
1.467029095,-8.473631663,0.337916384,1.432413047,0.021864039,-0.035531319,0.010626712,-0.003012586,-0.116034222,-1.477260063,-0.023623187,0.006388718,-0.014184141,-0.005081111,0.010924541,0.038418084,0.008182336,0.734525565
1.474822044,-8.473561979,0.337939975,1.432180857,0.008362052,0.002830937,-0.027862818,-0.003856892,-0.115999308,-1.477371344,-0.101316807,0.004189685,-0.013353668,-0.005799099,0.007574133,0.028612967,0.008420778,0.696710531
1.48309207,-8.473374982,0.337732089,1.432165644,0.022439722,-0.024946262,-0.001825487,-0.00451067,-0.115830579,-1.477480936,-0.078453324,0.020247484,-0.013151075,-0.003214824,0.005490467,0.010147972,0.008505344,0.584196696
1.491409063,-8.473263182,0.337677834,1.43193256,0.013416012,-0.006510674,-0.02797005,-0.005941546,-0.115917663,-1.477614503,-0.171705139,-0.010450057,-0.01602805,-0.002456481,0.007179489,0.00385325,0.008537455,0.545537894
1.499725103,-8.473221101,0.337794327,1.431626176,0.00504971,0.013979242,-0.036766152,-0.006727045,-0.1157702,-1.477699057,-0.094259785,0.017695588,-0.01014652,0.001424747,0.003659949,-0.00532512,0.008493079,0.47396008
1.50820303,-8.472434282,0.336014457,1.432816621,0.094418234,-0.213584383,0.142853404,-0.007173561,-0.115603427,-1.477645759,-0.053581931,0.020012697,0.006395834,0.002133168,0.006873115,0.005834248,0.008541697,0.537060248
1.516453028,-8.472264735,0.335789503,1.432735322,0.020345661,-0.026994531,-0.009755818,-0.008078047,-0.115456828,-1.477639812,-0.108538315,0.017591944,0.000713602,0.002334005,0.006492982,-0.002646378,0.008519644,0.485830231
1.524952173,-8.472056313,0.335416296,1.43281014,0.025010597,-0.044784815,0.008978062,-0.008708366,-0.115164256,-1.477540473,-0.075638373,0.035108565,0.011920617,0.002257005,0.002989577,-0.01769742,0.008372166,0.391522643
1.533755064,-8.455991854,0.294260793,1.463283098,1.927735168,-4.938660355,3.656755011,-0.005056862,-0.121610754,-1.47787046,0.438180475,-0.773579723,-0.039598409,0.00106252,0.003890424,-0.001064264,0.008363297,0.492336684
1.541531086,-8.45589792,0.294233544,1.463130935,0.011271995,-0.003269968,-0.018259615,-0.005618322,-0.121282496,-1.477656237,-0.067375192,0.039390989,0.025706783,0.002354983,0.008490303,0.013656053,0.008477097,0.576825722
1.549931049,-8.455858751,0.294320705,1.462894394,0.004700302,0.010459317,-0.028384809,-0.005974748,-0.121058521,-1.477562335,-0.042771044,0.026877005,0.011268219,0.000476202,0.0070371,0.012065019,0.008577639,0.582634959
1.558916092,-8.45580154,0.294363668,1.462706231,0.006865395,0.005155645,-0.022579564,-0.006368138,-0.120826844,-1.477303103,-0.047206807,0.027801181,0.031107867,-0.000574368,0.002167238,-0.024671129,0.008372046,0.36399391
1.566923141,-8.455499101,0.293776058,1.463000938,0.036292563,-0.070513188,0.035364824,-0.006681255,-0.120722391,-1.47696022,-0.037574115,0.01253446,0.041145953,-0.000415427,0.007053214,0.016581363,0.008510224,0.608699314
1.574871063,-8.455450545,0.293790396,1.46286179,0.005826757,0.001720533,-0.016697847,-0.007006571,-0.120552449,-1.476576497,-0.039037927,0.020392977,0.046046739,-0.00081585,0.005770652,0.006205311,0.008561935,0.553991671
1.583153963,-8.466859673,0.309611578,1.434929311,-1.36909529,1.898541828,-3.35189742,0.00863859,0.040031227,1.425465598,1.877419406,19.27004113,348.2450515,-0.002063327,0.003422995,0.004685941,0.008600985,0.554093837
1.591844082,-8.466791679,0.30956511,1.434862351,0.008159195,-0.005576179,-0.008035208,0.008666973,0.039593072,1.425663161,0.003405904,-0.052578642,0.023707509,-0.00312617,0.005526428,0.016344149,0.008737186,0.633712271
1.600068092,-8.466761311,0.309533849,1.434801011,0.00364415,-0.003751246,-0.007360747,0.008512662,0.039345223,1.425476399,-0.018517244,-0.029741805,-0.022411375,-0.000669015,0.008994841,0.036588566,0.009042091,0.757096975
1.608309031,-8.466733935,0.309479478,1.434790582,0.003285116,-0.006524527,-0.001251584,0.008726065,0.038804488,1.425742334,0.02560835,-0.064888275,0.031912156,-0.002945633,0.007071439,0.0361013,0.009342935,0.783368023
1.616819143,-8.466709887,0.309442125,1.434767873,0.002885782,-0.004482379,-0.002725027,0.00862898,0.038447985,1.425848604,-0.011650261,-0.042780291,0.012752376,-0.002396519,0.001606017,-0.000181844,0.00934142,0.572839544
1.625804186,-8.466731653,0.309412366,1.434782929,-0.002611927,-0.003571056,0.001806706,0.008693676,0.038128308,1.425843772,0.007763507,-0.038361216,-0.000579798,-0.000293276,0.00806822,0.014652729,0.009463526,0.654086002
1.633268118,-8.466778623,0.309412659,1.434800952,-0.0056364,3.52E-05,0.002162733,0.008580655,0.037872925,1.425655576,-0.013562519,-0.030646045,-0.022583548,-0.002071161,0.003982855,0.005810108,0.009511943,0.615399976
1.641760111,-8.466841883,0.309419788,1.434805573,-0.007591133,0.000855368,0.000554531,0.008392172,0.037701893,1.425544174,-0.022617916,-0.020523854,-0.01336826,-0.004229975,0.008334961,0.015891379,0.009644371,0.68952813
1.64976716,-8.466953951,0.309439001,1.434826773,-0.013448145,0.002305595,0.00254408,0.008121563,0.037559864,1.425293966,-0.032473038,-0.017043445,-0.030024899,-0.003662295,0.003757948,-0.00406344,0.009610509,0.571254674
1.658101082,-8.467075683,0.309473811,1.434870211,-0.014607864,0.004177263,0.005212479,0.007779179,0.037398816,1.425084032,-0.0410861,-0.019325696,-0.025192079,-0.004734408,0.007626275,0.019183805,0.009770375,0.718771441
1.666546106,-8.467212034,0.309510339,1.434903701,-0.016362137,0.004383326,0.004018781,0.007557594,0.037375184,1.424752462,-0.026590209,-0.002835901,-0.039788447,-0.007261747,0.001383216,0.002141632,0.009788221,0.634959213
1.674858093,-8.467351344,0.309544587,1.434968859,-0.016717148,0.004109751,0.007818989,0.007517128,0.037322028,1.424475922,-0.004855929,-0.006378681,-0.033184761,-0.003706679,0.010326919,0.037101971,0.010097405,0.836676917
1.683567047,-8.467488794,0.309570201,1.435030228,-0.016494101,0.00307363,0.007364293,0.007519609,0.037380507,1.424184008,0.000297687,0.00701745,-0.035029679,-0.004474618,0.002308609,0.02487,0.010304655,0.785161222
1.691527128,-8.467598125,0.309602419,1.43508302,-0.013119702,0.003866252,0.006335093,0.007586089,0.037586111,1.423876889,0.007977564,0.024672525,-0.03685433,-0.004119292,0.009499155,0.053901538,0.010753834,0.97590699
1.699666023,-8.4676947,0.30961496,1.435160097,-0.011589018,0.001504817,0.009249157,0.007767492,0.037691292,1.423620982,0.021768354,0.012621637,-0.030708868,-0.000149561,0.00433238,0.032605342,0.011025545,0.85347378
1.708307981,-8.467775657,0.30962071,1.435214973,-0.009714829,0.000690014,0.006585196,0.007862186,0.037955457,1.423453217,0.011363312,0.031699811,-0.020131788,0.000826728,0.001841114,-0.001174123,0.011015761,0.653773762
1.71696806,-8.467818743,0.309632739,1.435305662,-0.005170328,0.001443479,0.0108826,0.008182336,0.0379369,1.423344926,0.038418084,-0.002226819,-0.012994916,0.00057806,0.000761708,0.012363253,0.011118788,0.740060779
1.724748135,-8.467867599,0.309630703,1.43536837,-0.005862673,-0.000244282,0.007525032,0.008420778,0.038052318,1.423292024,0.028612967,0.013850182,-0.006348168,0.003899844,4.91E-05,-0.016862035,0.010978271,0.547698655
1.733011007,-8.467894777,0.309624004,1.435413895,-0.003261405,-0.000803887,0.005462925,0.008505344,0.038137897,1.42335447,0.010147972,0.010269464,0.007493516,0.00509153,-0.000544681,-0.026812288,0.010754835,0.471488201
1.741561174,-8.467915758,0.309617767,1.435473547,-0.002517685,-0.000748433,0.007158256,0.008537455,0.038185956,1.423437446,0.00385325,0.005767087,0.009957068,0.004256102,-0.002868756,-0.047344535,0.010360297,0.333333024
1.749701023,-8.467904145,0.309611406,1.435504146,0.001393611,-0.000763291,0.003671917,0.008493079,0.038286232,1.423685877,-0.00532512,0.012033063,0.029811695,0.006216316,0.000254979,-0.033865215,0.010078087,0.384399691
1.758789063,-8.467886858,0.309599634,1.435561572,0.002074383,-0.001412681,0.006891085,0.008541697,0.038296416,1.423953361,0.005834248,0.00122217,0.032098124,0.006430928,-0.001786316,-0.036626096,0.00977287,0.349901559
1.766700029,-8.46786787,0.309565569,1.435615844,0.002278603,-0.004087839,0.006512631,0.008519644,0.038262855,1.424312272,-0.002646378,-0.004027399,0.043069319,0.007635506,-0.004470311,-0.02913142,0.009530108,0.374528837
1.775248051,-8.467849271,0.309557441,1.435640913,0.002231897,-0.000975288,0.003008368,0.008372166,0.038347806,1.424664754,-0.01769742,0.010194158,0.042297789,0.00920904,-0.000977151,-0.030739655,0.009273944,0.341239262
1.783092976,-8.467840688,0.309529241,1.435673407,0.001029947,-0.003384061,0.003899174,0.008363297,0.03837222,1.425080803,-0.001064264,0.002929678,0.049925947,0.00882347,-0.005614901,-0.032303183,0.009004751,0.319650906
1.791521072,-8.467821663,0.309483202,1.435744323,0.002282927,-0.005524621,0.008509961,0.008477097,0.038318227,1.425522945,0.013656053,-0.006479169,0.053057078,0.009098281,-0.001939355,-0.020897861,0.008830602,0.372449734
1.800150156,-8.467818198,0.309439444,1.435802997,0.000415824,-0.00525093,0.007040925,0.008577639,0.03824284,1.425961804,0.012065019,-0.00904641,0.052663012,0.010177449,-0.00881101,-0.049449525,0.008418523,0.180225862
1.808452129,-8.467823136,0.309404961,1.435821017,-0.000592492,-0.004138028,0.002162353,0.008372046,0.038313174,1.42638478,-0.024671129,0.008440104,0.050757171,0.012158833,-0.0028716,-0.032260984,0.008149681,0.25228696
1.816529036,-8.467827097,0.309369359,1.435879762,-0.000475436,-0.004272206,0.007049423,0.008510224,0.038231641,1.426787458,0.016581363,-0.00978394,0.048321318,0.010014452,-0.009794227,-0.059066044,0.007657464,0.079670007
1.824800014,-8.467834308,0.309346953,1.435927791,-0.000865228,-0.00268869,0.005763455,0.008561935,0.038181463,1.427251234,0.006205311,-0.006021415,0.055653113,0.012424214,-0.008157137,-0.052877842,0.007216816,0.077548753
1.833220005,-8.467851747,0.309322177,1.435956167,-0.002092692,-0.002973104,0.003405121,0.008600985,0.038275186,1.427662157,0.004685941,0.011246803,0.049310737,0.015132423,-0.006080946,-0.039789212,0.006885239,0.120508698
1.841865063,-8.4678782,0.309304191,1.436001991,-0.003174335,-0.002158386,0.005498904,0.008737186,0.03835531,1.427926394,0.016344149,0.009614814,0.031708517,0.015582489,-0.010475625,-0.057871439,0.006402977,-0.013535718
1.850159168,-8.467884452,0.309288333,1.436076895,-0.000750319,-0.001902948,0.008988424,0.009042091,0.038222227,1.42825586,0.036588566,-0.015969929,0.039535894,0.015823684,-0.00366057,-0.025103687,0.006193779,0.159795605
1.858322144,-8.467909549,0.309291522,1.436135591,-0.003011571,0.000382729,0.00704361,0.009342935,0.038205208,1.428465476,0.0361013,-0.00204225,0.025153919,0.01579741,-0.010553795,-0.066529162,0.00563937,-0.110756061
1.866678953,-8.467929644,0.309289116,1.436148788,-0.002411417,-0.000288744,0.00158356,0.00934142,0.038454268,1.428642912,-0.000181844,0.029887187,0.021292272,0.014559325,-0.005669018,-0.040044544,0.005305665,0.026027431
1.874825954,-8.467932724,0.309286104,1.436215997,-0.000369616,-0.000361495,0.008065083,0.009463526,0.038398587,1.42883957,0.014652729,-0.006681758,0.023599005,0.013539515,-0.003932531,-0.037479919,0.004993333,0.02580805
1.884027958,-8.467950299,0.309309053,1.436249022,-0.002108952,0.002753962,0.003962974,0.009511943,0.038478556,1.428909351,0.005810108,0.00959625,0.008373715,0.013925102,-0.002536246,-0.023238095,0.004799682,0.094377725
1.89180398,-8.467986217,0.309323154,1.436318136,-0.004310162,0.00169203,0.008293779,0.009644371,0.038475505,1.428901563,0.015891379,-0.0003661,-0.000934558,0.011969977,-0.001591566,-0.018962918,0.004641657,0.117885313
1.90022397,-8.468017035,0.309356839,1.436349158,-0.003698242,0.004042223,0.003722578,0.009610509,0.038642627,1.428836417,-0.00406344,0.020054606,-0.007817487,0.010818806,-0.005000927,-0.014751858,0.004518725,0.141470401
1.908522129,-8.468057108,0.309382428,1.436412322,-0.004808692,0.003070735,0.007579655,0.009770375,0.038725999,1.428678821,0.019183805,0.010004729,-0.018911613,0.009474207,-0.001148144,-0.003626439,0.004488505,0.20844
1.91655302,-8.468117732,0.309416891,1.436423256,-0.007274938,0.00413552,0.001312071,0.009788221,0.038971753,1.428447438,0.002141632,0.029490407,-0.027765915,0.008718996,-0.002634261,-0.004080545,0.0044545,0.207750262
1.924818039,-8.468149489,0.309437669,1.436508997,-0.003810763,0.002493316,0.010288965,0.010097405,0.038930886,1.428227822,0.037101971,-0.004904015,-0.026353961,0.008761322,-0.000715017,0.010352508,0.004540771,0.295622869
1.933794975,-8.468186973,0.309482626,1.43652785,-0.00449817,0.00539484,0.002262378,0.010304655,0.039124871,1.427932836,0.02487,0.02327821,-0.035398278,0.007404636,0.000332439,0.005260857,0.004584612,0.274306917
1.941792965,-8.46822215,0.309527311,1.436606636,-0.004221204,0.005362194,0.009454308,0.010753834,0.038990242,1.427643992,0.053901538,-0.016155429,-0.03466131,0.007836329,-0.000161265,-0.000397915,0.004581296,0.239595835
1.950144053,-8.468223794,0.30956859,1.436642723,-0.000197318,0.004953532,0.004330468,0.011025545,0.038993127,1.427336262,0.032605342,0.000346125,-0.036927579,0.006847341,0.000663173,-9.82E-05,0.004580477,0.245310991
1.958175182,-8.468217074,0.30961103,1.436658141,0.000806397,0.005092841,0.00185011,0.011015761,0.039012638,1.427049018,-0.001174123,0.002341376,-0.034469268,0.005352444,0.002569315,0.007576114,0.004643612,0.299420314
1.966585159,-8.468212328,0.309659428,1.436664542,0.000569555,0.005807669,0.000768088,0.011118788,0.039034447,1.426780976,0.012363253,0.002617034,-0.032164991,0.006759149,0.002797073,0.003381312,0.004671789,0.270461127
1.975185156,-8.468179836,0.309678963,1.436665308,0.00389907,0.002344218,9.19E-05,0.010978271,0.038892662,1.426593542,-0.016862035,-0.017014216,-0.022492164,0.004576505,0.001371285,-0.008851013,0.004598031,0.20538126
1.983819008,-8.46813736,0.30971596,1.436661225,0.005097094,0.00443967,-0.000489892,0.010754835,0.03869632,1.426444925,-0.026812288,-0.023561041,-0.017834008,0.004254326,0.002633058,-0.004538424,0.004560211,0.228983119
1.991984129,-8.468101647,0.309725688,1.436637688,0.004285594,0.001167308,-0.002824508,0.010360297,0.038594311,1.426302533,-0.047344535,-0.012241023,-0.017087062,0.006095099,0.004087339,0.001733324,0.004574655,0.257424316
1.999942064,-8.468049868,0.309745597,1.436640335,0.00621343,0.002389076,0.000317614,0.010078087,0.038314061,1.426208598,-0.033865215,-0.03363007,-0.011272143,0.005807689,0.002417891,-0.011204932,0.004481281,0.178768281
2.008074045,-8.467996134,0.309743847,1.436625973,0.006448078,-0.000209901,-0.001723383,0.00977287,0.038123067,1.426110455,-0.036626096,-0.022919234,-0.011777179,0.005625454,0.002913569,-0.013412768,0.004369507,0.159810796
2.016503096,-8.467932153,0.309742477,1.436589328,0.007677761,-0.000164396,-0.004397341,0.009530108,0.037891067,1.426056162,-0.02913142,-0.027839968,-0.0065152,0.005352273,0.002201325,-0.004347146,0.004333281,0.211710845
2.024871111,-8.467855339,0.309735686,1.436581898,0.009217706,-0.000814928,-0.000891706,0.009273944,0.037537882,1.426065535,-0.030739655,-0.042382237,0.001124741,0.005976173,0.00341062,-0.005477894,0.004287632,0.199105045
2.033923149,-8.467781391,0.309722949,1.436535771,0.008873672,-0.001528531,-0.005535221,0.009004751,0.037337106,1.426078342,-0.032303183,-0.024093133,0.001536888,0.004678375,0.004061158,0.003081753,0.004313313,0.255759231
2.04162097,-8.467705433,0.309700075,1.43652028,0.009115052,-0.002744873,-0.001858937,0.008830602,0.036892474,1.426182822,-0.020897861,-0.053355842,0.012537654,0.003907933,0.002207487,-0.007206404,0.00425326,0.196703352
2.049822092,-8.467620005,0.309686439,1.436447571,0.010251263,-0.001636258,-0.00872502,0.008418523,0.036689627,1.426265376,-0.049449525,-0.024341612,0.009906365,0.004017877,0.003576798,0.007012758,0.0043117,0.281595104
2.058217049,-8.46751849,0.309658105,1.436424468,0.012181831,-0.00340006,-0.002772415,0.008149681,0.036308703,1.426384963,-0.032260984,-0.045710873,0.01435046,0.002314091,0.004775418,0.011596219,0.004408335,0.321039481
2.067061186,-8.467434414,0.309657661,1.436343491,0.010089157,-5.33E-05,-0.009717256,0.007657464,0.036163019,1.426447252,-0.059066044,-0.017482056,0.007474736,0.002509891,0.003650587,0.012738367,0.004514488,0.333692258
2.074893951,-8.467330391,0.309643824,1.436276263,0.012482759,-0.001660388,-0.008067262,0.007216816,0.036011686,1.426561408,-0.052877842,-0.018159942,0.013698762,0.003814516,0.002492288,0.014971616,0.004639251,0.348892439
2.083496094,-8.467203941,0.309629385,1.436226458,0.015173933,-0.001732741,-0.005976612,0.006885239,0.035780362,1.426726088,-0.039789212,-0.027758926,0.019761548,0.004180038,0.003276867,0.017992818,0.004789192,0.37350002
2.091624975,-8.467073531,0.309635068,1.436139995,0.015649244,0.000682011,-0.010375637,0.006402977,0.035752115,1.426881101,-0.057871439,-0.003389688,0.018601607,0.006298933,0.000395811,-0.005167085,0.004746132,0.228469509
2.099925041,-8.466941481,0.30963236,1.436110307,0.015846053,-0.000324985,-0.003562492,0.006193779,0.035567296,1.426999783,-0.025103687,-0.022178292,0.014241816,0.01006744,0.002893591,0.001026306,0.004754685,0.247097367
2.10822916,-8.466809342,0.309638,1.436023103,0.015856675,0.00067676,-0.01046454,0.00563937,0.035638848,1.427061845,-0.066529162,0.008586338,0.007447363,0.006832606,-0.002973401,-0.017877002,0.00460571,0.14539596
