Time,xPos,yPos,zPos,xVel,yVel,zVel,pitch,roll,yaw,pitchVel,rollVel,yawVel,elevAngle
0.149574995,-0.863518513,-0.084866348,1.450718284,0.006153576,-0.012371466,-0.005094627,0.101579853,0.046229335,1.589087849,-0.050445086,0.033644142,0.004614739,-8.792933017
0.15834403,-0.863516999,-0.085000678,1.450675921,0.000181633,-0.016119568,-0.005083571,0.101223218,0.04639818,1.589121864,-0.0427961,0.02026147,0.004081746,-8.822097339
0.166120052,-0.863508855,-0.085113109,1.450625569,0.000977306,-0.013491653,-0.006042176,0.100920653,0.046417595,1.58921848,-0.036307798,0.002329825,0.011593981,-8.834523377
0.174702168,-0.86347552,-0.085225428,1.450589207,0.004000255,-0.013478312,-0.004363411,0.100855146,0.04638148,1.589350106,-0.00786089,-0.004333881,0.015795042,-8.852911176
0.182913065,-0.863493927,-0.08533895,1.450559524,-0.002208895,-0.01362264,-0.003562001,0.100776069,0.04624172,1.589519551,-0.009489251,-0.016771132,0.020333474,-8.879856532
0.19119215,-0.863492407,-0.085443687,1.450551588,0.000182455,-0.012568512,-0.000952364,0.100924017,0.045982801,1.589745497,0.017753799,-0.031070336,0.027113549,-8.895495486
0.199706078,-0.86345915,-0.085544661,1.450531728,0.003990792,-0.012116798,-0.002383125,0.101032708,0.045659747,1.590032939,0.013042906,-0.038766489,0.034492984,-8.914460586
0.207805157,-0.863475625,-0.085649891,1.450528938,-0.001977012,-0.012627614,-0.000334791,0.101162105,0.045305463,1.590318834,0.015527621,-0.042514035,0.034307429,-8.931653442
0.21612215,-0.863478064,-0.085730497,1.450549481,-0.000292696,-0.009672748,0.002465098,0.101280069,0.045047041,1.590552129,0.014155631,-0.031010652,0.027995319,-8.95049267
0.224704981,-0.863462808,-0.085831053,1.450578171,0.001830743,-0.012066733,0.00344281,0.101400729,0.044867007,1.590766419,0.014479274,-0.02160411,0.025714859,-8.972111976
0.233034134,-0.863493614,-0.085940135,1.450605598,-0.003696692,-0.013089856,0.003291218,0.101447006,0.044777243,1.590920265,0.005553245,-0.01077164,0.018461454,-8.98862563
0.241255045,-0.863499996,-0.086057296,1.450651979,-0.000765848,-0.014059281,0.005565742,0.101635451,0.04475948,1.590970606,0.022613365,-0.002131619,0.006041022,-9.006326416
1.183367968,-0.867252431,-0.093858832,1.461431676,-0.036094701,0.029561035,0.013845645,0.110794858,0.006529236,1.560138372,0.027533849,-0.009518466,-0.138380101,-9.0235795
1.191456079,-0.867510697,-0.09363444,1.461559398,-0.030991892,0.02692711,0.015326613,0.11101546,0.006509313,1.559587435,0.026472213,-0.002390748,-0.066112471,-9.040348727
1.200034142,-0.867837499,-0.093389957,1.461706019,-0.039216295,0.029337912,0.017594475,0.111215428,0.006667218,1.558579722,0.023996262,0.018948644,-0.120925576,-9.047651038
1.209357023,-0.868128551,-0.093144695,1.461860735,-0.034926189,0.029431427,0.01856598,0.111343279,0.00694502,1.558218377,0.015342036,0.033336209,-0.043361359,-9.069476621
1.216744184,-0.868403275,-0.092866809,1.462007923,-0.032966867,0.033346383,0.01766252,0.11155076,0.00711803,1.557507819,0.024897764,0.020761268,-0.085266959,-9.080301868
1.224868059,-0.868717248,-0.092643999,1.462124271,-0.037676739,0.026737177,0.013961772,0.111653252,0.007020307,1.556175268,0.012299092,-0.011726864,-0.1599062,-9.08591409
1.233920097,-0.869012742,-0.09243065,1.462269974,-0.035459305,0.02560189,0.017484417,0.111645703,0.007403181,1.555838012,-0.000905959,0.045944882,-0.040470716,-9.096950176
1.242125988,-0.869305199,-0.092169354,1.462436423,-0.03509488,0.031355465,0.019973817,0.112036455,0.007693966,1.554838527,0.046890241,0.034894304,-0.119938148,-9.10633748
1.25063014,-0.86963466,-0.091974483,1.462600353,-0.039535299,0.023384523,0.019671573,0.112479604,0.007885002,1.554217147,0.053177926,0.022924277,-0.074565597,-9.114580157
1.259394169,-0.869941478,-0.09176955,1.462798326,-0.036818174,0.024592048,0.023756813,0.113010407,0.008150714,1.55343805,0.06369638,0.031885474,-0.093491582,-9.127500839
1.267632008,-0.870212306,-0.091585182,1.462951795,-0.032499397,0.022124074,0.018416295,0.113252059,0.008094166,1.552700404,0.028998165,-0.006785798,-0.08851753,-9.134174294
1.275313139,-0.87053636,-0.091421385,1.463109004,-0.038886479,0.019655634,0.018865119,0.113601869,0.00789272,1.552163409,0.041977184,-0.024173528,-0.064439403,-9.13892758
1.283409119,-0.870837709,-0.091256541,1.463287701,-0.036161791,0.019781295,0.021443528,0.113928087,0.007686464,1.55168282,0.039146171,-0.024750713,-0.057670736,-9.149986566
1.292790174,-0.871077075,-0.091088694,1.463455977,-0.028723955,0.020141704,0.020193157,0.114302159,0.007566994,1.551433538,0.044888724,-0.014336374,-0.029913863,-9.153115615
1.301018953,-0.87135084,-0.090949607,1.463613564,-0.032851775,0.016690353,0.018910417,0.114656656,0.007182888,1.551218307,0.042539536,-0.046092687,-0.025827721,-9.149278018
1.309244156,-0.871609787,-0.090764653,1.463790588,-0.031073657,0.022194584,0.021242958,0.114979531,0.00700715,1.551143548,0.038745004,-0.021088612,-0.008971025,-9.157232615
1.31754899,-0.871830343,-0.090604557,1.463926417,-0.02646669,0.019211525,0.016299393,0.115015235,0.006707938,1.551141616,0.004284547,-0.035905502,-0.000231869,-9.161661098
1.324957132,-0.872096007,-0.090502959,1.464066714,-0.031879723,0.012191681,0.016835727,0.115222771,0.006363264,1.551161242,0.024904298,-0.041360776,0.002355088,-9.165124495
1.333644152,-0.872319072,-0.090376277,1.464229794,-0.026767804,0.015201838,0.019569598,0.115414128,0.006196943,1.551161494,0.022962844,-0.019958515,3.02E-05,-9.166607136
1.342249155,-0.872516183,-0.090250137,1.464372015,-0.023653294,0.0151368,0.017066454,0.115487189,0.005898741,1.551165175,0.008767347,-0.035784317,0.000441726,-9.168440839
1.350679159,-0.87274774,-0.090164919,1.464508968,-0.027786859,0.010226169,0.016434392,0.115488787,0.005602286,1.551193894,0.000191725,-0.035574605,0.00344636,-9.167216461
1.358257055,-0.87296809,-0.090082614,1.464650589,-0.026441991,0.009876674,0.016994487,0.115672097,0.005397652,1.551313191,0.021997167,-0.024556098,0.014315634,-9.172042863
1.366914034,-0.873164302,-0.090000465,1.464794226,-0.023545504,0.009857809,0.017236413,0.115906028,0.00526736,1.551431507,0.028071773,-0.015634994,0.014197839,-9.167397958
1.375008106,-0.873404458,-0.089921724,1.464936718,-0.028818624,0.009448936,0.017099039,0.116042153,0.005112422,1.551613125,0.016335025,-0.018592503,0.021794253,-9.162230256
1.383574009,-0.87360285,-0.089835547,1.465079786,-0.023807141,0.010341218,0.017168252,0.116329206,0.005079599,1.551697524,0.034446294,-0.00393878,0.01012789,-9.164161046
1.39199996,-0.873763814,-0.089745577,1.465219753,-0.019315666,0.010796436,0.01679595,0.116624246,0.00508422,1.551689039,0.035404792,0.000554514,-0.001018225,-9.162573124
1.400130987,-0.873968294,-0.089681326,1.46535232,-0.024537557,0.007710082,0.015908128,0.116940615,0.005129472,1.551654804,0.037964276,0.005430179,-0.00410823,-9.151642603
1.408343077,-0.874142568,-0.089609144,1.465480194,-0.02091284,0.008661806,0.015344827,0.117206068,0.005209589,1.55172935,0.031854437,0.009614084,0.008945546,-9.150088407
1.417307138,-0.874301128,-0.089544555,1.465577482,-0.019027183,0.007750695,0.01167454,0.117383335,0.005226637,1.551851074,0.021272038,0.002045766,0.014606853,-9.146942043
1.425265074,-0.874500431,-0.089494859,1.465697673,-0.023916424,0.005963555,0.014422926,0.11762369,0.005287728,1.552092448,0.028842604,0.007330915,0.02896493,-9.144250542
1.434122086,-0.874651527,-0.089428443,1.465805271,-0.018131477,0.007969932,0.012911776,0.117870553,0.005288898,1.552354699,0.029623542,0.000140411,0.03147012,-9.141698721
1.442296982,-0.87476375,-0.089343443,1.465885482,-0.013466855,0.010199953,0.009625282,0.118003085,0.005188468,1.552653765,0.015903767,-0.012051611,0.035887891,-9.143689044
1.449936152,-0.874905202,-0.089290976,1.465963559,-0.016974219,0.006296063,0.009369262,0.118122386,0.005141508,1.553000429,0.014316145,-0.005635176,0.041599669,-9.147033829
1.458825111,-0.875013976,-0.089207879,1.466038485,-0.013052841,0.009971706,0.008991129,0.118203055,0.005118624,1.553370301,0.00968037,-0.002746141,0.044384686,-9.152540186
1.467300177,-0.87510714,-0.089122272,1.466105224,-0.01117964,0.010272829,0.008008698,0.118184654,0.005136219,1.553788263,-0.002208205,0.002111374,0.050155376,-9.151699455
1.475366116,-0.87522316,-0.089044913,1.466183228,-0.013922463,0.009283004,0.009360523,0.118208336,0.00522906,1.554146742,0.00284182,0.011141006,0.043017456,-9.157247826
1.484475136,-0.875314617,-0.088964813,1.466254757,-0.01097485,0.00961206,0.008583483,0.118294018,0.005333528,1.554580797,0.010281913,0.012536166,0.052086643,-9.155664978
1.492331982,-0.875382254,-0.088893061,1.466311966,-0.008116424,0.008610238,0.006865082,0.118323255,0.005483049,1.554972428,0.00350837,0.017942517,0.046995694,-9.156830556
1.499858141,-0.875478733,-0.088821784,1.466373609,-0.011577424,0.008553267,0.007397104,0.118275205,0.005549357,1.555358702,-0.005765997,0.007956907,0.046352897,-9.149390604
1.508377075,-0.875542935,-0.088726111,1.466422618,-0.007704257,0.011480737,0.005881119,0.118201856,0.005576676,1.55577399,-0.008801876,0.003278346,0.049834515,-9.148899543
1.516669989,-0.875591269,-0.088643054,1.466440969,-0.005800109,0.009966817,0.002202101,0.118026876,0.005633918,1.556180676,-0.020997576,0.006869044,0.048802323,-9.142429639
1.524986982,-0.875690885,-0.088554983,1.466469746,-0.011953889,0.010568533,0.003453278,0.11778469,0.005767632,1.556602686,-0.029062291,0.01604568,0.050641279,-9.127618005
1.533292055,-0.875738445,-0.088428459,1.466506979,-0.005707188,0.015182928,0.004467955,0.117604271,0.005949353,1.556980829,-0.021650321,0.021806516,0.045377166,-9.12711252
1.541769028,-0.875783494,-0.088305183,1.466547412,-0.005405864,0.01479312,0.004851945,0.117580411,0.006219307,1.557324991,-0.002863161,0.032394425,0.041299387,-9.113929891
1.55074811,-0.875878172,-0.088210591,1.466573802,-0.011361413,0.011350929,0.003166803,0.117537842,0.006434529,1.557731975,-0.005108311,0.025826657,0.048838058,-9.10068047
1.558586121,-0.875927431,-0.088094244,1.46660185,-0.005911095,0.013961632,0.003365726,0.117582284,0.006646651,1.558093275,0.005333048,0.025454632,0.043356019,-9.097238487
1.566867113,-0.875955041,-0.088005627,1.466621678,-0.003313222,0.01063414,0.002379334,0.11773727,0.006902552,1.558426048,0.018598387,0.030708065,0.039932809,-9.087549438
1.575226068,-0.876041082,-0.087908691,1.466639844,-0.010324916,0.011632238,0.002179957,0.117808289,0.007411332,1.558754229,0.008522211,0.061053609,0.039381703,-9.07186714
1.583465099,-0.87607988,-0.087821427,1.466639413,-0.004655671,0.010471712,-5.18E-05,0.117834027,0.007497268,1.559117253,0.003088631,0.010312312,0.043562838,-9.069336183
1.591979027,-0.876107321,-0.087736766,1.466623598,-0.003292955,0.010159281,-0.001897735,0.117806666,0.007799489,1.559481532,-0.003283413,0.036266613,0.043713559,-9.065697329
1.599750042,-0.876185282,-0.08764692,1.46661327,-0.009355336,0.01078154,-0.001239407,0.117708923,0.007980534,1.559927233,-0.0117291,0.021725294,0.053484091,-9.058677644
1.608906984,-0.876208439,-0.087527904,1.466604185,-0.002778842,0.014281928,-0.001090218,0.117560445,0.008202308,1.560349129,-0.017817346,0.026612967,0.050627537,-9.060486388
1.616714001,-0.876215135,-0.087411223,1.466571016,-0.00080354,0.014001748,-0.003980214,0.117421352,0.008438068,1.560779955,-0.016691145,0.02829112,0.051699059,-9.062964093
1.625341177,-0.876273136,-0.087295783,1.466540249,-0.006960093,0.013852844,-0.00369203,0.117197208,0.008768991,1.561217136,-0.026897349,0.03971085,0.052461727,-9.067073379
1.634004116,-0.876289492,-0.087149897,1.46651478,-0.001962681,0.017506314,-0.003056306,0.116944824,0.009059177,1.561607175,-0.030286017,0.034822234,0.046804737,-9.076983529
1.641827106,-0.876305996,-0.087006604,1.466497201,-0.001980541,0.01719517,-0.002109472,0.116807329,0.009404566,1.561969038,-0.016499444,0.041446755,0.043423505,-9.085662794
1.650844097,-0.876382271,-0.086889586,1.466478941,-0.009152994,0.014042133,-0.002191261,0.11673408,0.009780979,1.562262131,-0.008789934,0.045169546,0.035171137,-9.087063066
1.659388065,-0.876430288,-0.086722051,1.466479849,-0.005762042,0.020104226,0.00010898,0.116793136,0.010373106,1.562409244,0.00708678,0.071055225,0.01765356,-9.095629836
1.667190075,-0.876475878,-0.086576628,1.466496818,-0.005470823,0.017450646,0.002036288,0.117048321,0.010706529,1.562566663,0.030622135,0.040010821,0.018890265,-9.10007181
1.67571497,-0.876587389,-0.086407923,1.466518261,-0.013381344,0.020244668,0.002573192,0.11733137,0.011311235,1.562672053,0.033965989,0.072564696,0.012646861,-9.101408917
1.684048176,-0.876647999,-0.086226277,1.466531702,-0.007273111,0.021797472,0.001612959,0.117635923,0.011848592,1.56274776,0.036546261,0.064482862,0.009084851,-9.107843885
1.691882133,-0.876695649,-0.08600314,1.466557313,-0.005717973,0.026776533,0.003073277,0.118021742,0.012801957,1.562684155,0.046298323,0.114403746,-0.007632558,-9.109862369
1.700018167,-0.876771808,-0.085857582,1.466560961,-0.009139107,0.017466962,0.000437815,0.118293301,0.013215238,1.562708558,0.032587058,0.049593727,0.002928247,-9.111159481
1.708563089,-0.876797085,-0.085646017,1.46656072,-0.003033268,0.025387779,-2.90E-05,0.118383324,0.014008279,1.562766251,0.010802739,0.095164861,0.006923214,-9.110633267
1.717293978,-0.876797653,-0.085472145,1.466541437,-6.81E-05,0.020864559,-0.00231392,0.118476996,0.014529302,1.562899493,0.011240705,0.062522841,0.015989085,-9.109372766
1.726210117,-0.876825209,-0.085301922,1.46651964,-0.003306701,0.020426862,-0.002615696,0.118414312,0.014910905,1.563198661,-0.007522119,0.04579234,0.035900141,-9.106486703
1.733540058,-0.876804001,-0.085081762,1.466486047,0.002544892,0.026419126,-0.004031125,0.118212531,0.015296179,1.563506819,-0.024213712,0.046232917,0.036978945,-9.099862727
1.742347002,-0.876764965,-0.084921028,1.466417558,0.004684397,0.019288077,-0.008218644,0.117771686,0.015439058,1.563799448,-0.052901351,0.017145447,0.035115495,-9.095341991
1.750157118,-0.876733343,-0.084725062,1.466373606,0.003794647,0.023515932,-0.005274275,0.117301319,0.015940077,1.564085207,-0.056444037,0.060122222,0.034291095,-9.089378425
1.758769035,-0.876678092,-0.084540185,1.466314106,0.006630046,0.022185298,-0.007140023,0.116830871,0.016472084,1.564369565,-0.056453786,0.063840849,0.034122916,-9.08586873
1.766997099,-0.876607975,-0.084365609,1.466240182,0.008414021,0.020949098,-0.008870812,0.116261436,0.016752104,1.564673433,-0.068332168,0.033602461,0.036464213,-9.082786177
1.77570796,-0.876578094,-0.084209998,1.466183839,0.003585819,0.018673259,-0.00676119,0.11566592,0.016996077,1.564955675,-0.071461975,0.02927678,0.033868934,-9.080544118
1.783571005,-0.876521945,-0.084019357,1.466125315,0.006737818,0.022876935,-0.007022829,0.115031617,0.017414819,1.565337605,-0.076116402,0.050248971,0.045831678,-9.077896254
1.793030977,-0.876488506,-0.083902706,1.466049612,0.004012685,0.013998144,-0.009084391,0.114437043,0.017272763,1.565530123,-0.071348799,-0.017046703,0.023102109,-9.077354241
1.801162958,-0.876491956,-0.083727715,1.465996574,-0.00041397,0.020998868,-0.006364577,0.11385863,0.017581538,1.565738726,-0.069409629,0.037053011,0.025032384,-9.071354619
1.808829069,-0.876479157,-0.083532766,1.465965439,0.001535826,0.023393867,-0.003736171,0.113490131,0.017945358,1.565827696,-0.044219901,0.04365837,0.010676415,-9.067224498
1.816615105,-0.87649379,-0.083396139,1.465931928,-0.001755908,0.016395291,-0.004021374,0.113243347,0.018045849,1.565823904,-0.029614048,0.012058955,-0.000455093,-9.055061214
1.825502157,-0.876552844,-0.083247939,1.465923568,-0.007086552,0.017784016,-0.001003137,0.113234986,0.018265259,1.565829198,-0.001003301,0.026329248,0.000635366,-9.055552466
1.833868027,-0.876590756,-0.083094184,1.465932902,-0.004549339,0.018450568,0.001120057,0.113400301,0.018452863,1.565828457,0.019837837,0.022512438,-8.90E-05,-9.051946046
1.842969179,-0.876654969,-0.082963591,1.465951008,-0.007705606,0.015671178,0.002172708,0.113657884,0.018491299,1.565836829,0.030909983,0.00461234,0.001004651,-9.045139887
1.850326061,-0.876753995,-0.0828364,1.46599344,-0.011883152,0.015262898,0.00509182,0.114113599,0.018662459,1.56578929,0.054685739,0.020539169,-0.005704625,-9.044075776
1.858705997,-0.87680992,-0.08270084,1.466041388,-0.006710972,0.016267168,0.005753793,0.114508923,0.018814492,1.565757899,0.047438919,0.018243995,-0.003766904,-9.048575419
1.867174149,-0.876886751,-0.0825779,1.466066164,-0.009219723,0.014752898,0.002973095,0.114748711,0.018696486,1.565740131,0.028774469,-0.014160767,-0.002132163,-9.048519267
1.875471115,-0.876977588,-0.082448509,1.466105339,-0.010900475,0.015526929,0.00470103,0.115051981,0.018645108,1.565709337,0.036392507,-0.006165302,-0.003695327,-9.051483853
1.883758068,-0.877017578,-0.082285377,1.466143496,-0.004798787,0.019575767,0.004578884,0.115356535,0.018567661,1.565734997,0.036546435,-0.00929371,0.003079211,-9.058917252
1.891904116,-0.877061252,-0.082133738,1.46616127,-0.005240913,0.018196753,0.002132875,0.11545024,0.018489523,1.565755769,0.011244603,-0.009376593,0.002492658,-9.053193901
1.899760962,-0.877125663,-0.081973081,1.466187785,-0.007729218,0.01927885,0.003181802,0.115531445,0.018468139,1.565758092,0.009744652,-0.002566078,0.000278765,-9.052131475
1.908403158,-0.877128993,-0.08179844,1.466211262,-0.000399685,0.020956849,0.002817185,0.115562249,0.01849896,1.56570374,0.00369641,0.003698602,-0.006522284,-9.050485233
1.917822123,-0.877135187,-0.081642901,1.466224548,-0.000743242,0.018664658,0.001594334,0.115466928,0.018582845,1.56565105,-0.011438471,0.010066109,-0.006322738,-9.0382269
1.925491095,-0.877145537,-0.081480318,1.46623096,-0.001241959,0.019509989,0.000769472,0.115345879,0.01863345,1.565496571,-0.014525893,0.006072707,-0.01853756,-9.032803269
1.933288097,-0.877096117,-0.081294592,1.466233461,0.005930407,0.022287143,0.000300094,0.115163242,0.018746727,1.565332829,-0.021916486,0.013593166,-0.019648996,-9.024797476
1.941965103,-0.877043706,-0.081123049,1.466219428,0.006289284,0.020585147,-0.001684029,0.114744131,0.018744811,1.565156305,-0.050293294,-0.000229873,-0.021182894,-9.013308412
1.950387955,-0.87701719,-0.08095487,1.466196795,0.003181892,0.020181473,-0.002715887,0.114407548,0.018735325,1.564957353,-0.04039001,-0.001138346,-0.023874289,-9.002725359
1.959289074,-0.876938131,-0.080773681,1.466168591,0.009487054,0.021742669,-0.003384536,0.113899268,0.018799324,1.564696944,-0.060993609,0.007679845,-0.03124898,-9.002281541
1.966892958,-0.876868195,-0.080604768,1.466139884,0.008392363,0.020269523,-0.003444826,0.113464936,0.01878253,1.564399967,-0.052119834,-0.002015226,-0.035637294,-8.992823616
1.975221157,-0.876826049,-0.080455192,1.466114464,0.005057512,0.017949161,-0.003050399,0.113065513,0.018750672,1.564082001,-0.047930666,-0.003823028,-0.038155945,-8.985534143
1.983350992,-0.876758574,-0.080299708,1.466096986,0.008096988,0.018658075,-0.002097286,0.11274868,0.018779313,1.563812689,-0.038020052,0.003436922,-0.032317425,-8.97847479
1.992221117,-0.876713566,-0.080168355,1.466082911,0.005400986,0.015762384,-0.001689038,0.11249681,0.01872512,1.563512528,-0.030224374,-0.006503132,-0.036019309,-8.969208302
2.000487089,-0.876687538,-0.080021799,1.466068422,0.003123391,0.017586714,-0.001738697,0.112276439,0.018569501,1.563218791,-0.026444482,-0.018674256,-0.035248413,-8.957968139
2.008973122,-0.876644439,-0.079860595,1.46606312,0.005171802,0.019344438,-0.000636281,0.112135927,0.018455729,1.562966872,-0.016861499,-0.013652676,-0.030230297,-8.948719931
2.017878056,-0.876631789,-0.079724569,1.466039853,0.001517995,0.016323176,-0.00279196,0.111924176,0.01799728,1.562841464,-0.025410096,-0.055013893,-0.015048945,-8.933341831
2.026149035,-0.876640627,-0.079540916,1.466013379,-0.001060464,0.022038335,-0.003176947,0.111699452,0.017794384,1.56263246,-0.026966869,-0.024347531,-0.02508049,-8.92825864
2.033879042,-0.876636968,-0.079382442,1.465969409,0.000439015,0.019016923,-0.005276356,0.111572326,0.017065524,1.56250779,-0.015255094,-0.087463112,-0.014960379,-8.911220992
2.042590141,-0.876677584,-0.079209015,1.465942259,-0.004873946,0.020811156,-0.003258067,0.111480644,0.016571433,1.562338695,-0.011001912,-0.059291002,-0.020291475,-8.893933541
2.050562143,-0.87674009,-0.079004448,1.465918078,-0.007500734,0.024548076,-0.002901627,0.111482844,0.016313798,1.562074822,0.000264036,-0.030916088,-0.031664736,-8.879100203
2.059690952,-0.876777049,-0.078832326,1.465890931,-0.004435028,0.020654642,-0.003257656,0.111621454,0.015828191,1.56180981,0.016633268,-0.058272918,-0.031801381,-8.868469414
2.06734705,-0.876845283,-0.078652601,1.465876211,-0.008188101,0.021566988,-0.001766434,0.111971551,0.015500639,1.56155237,0.042011595,-0.039306254,-0.030892801,-8.841810559
2.07589817,-0.876928964,-0.078482453,1.465875571,-0.010041668,0.020417764,-7.68E-05,0.112311733,0.015383548,1.561216255,0.040821812,-0.014050902,-0.040333792,-8.828461094
2.083815098,-0.876978747,-0.078286457,1.465876071,-0.005973981,0.023519498,6.00E-05,0.11268292,0.015383675,1.560828109,0.044542463,1.52E-05,-0.046577586,-8.82400988
2.091986179,-0.877064756,-0.078099439,1.465877677,-0.010321077,0.022442239,0.000192741,0.11299263,0.015621068,1.560417217,0.037165238,0.02848726,-0.049307017,-8.798149608
2.10121417,-0.877153292,-0.077905563,1.465900189,-0.010624366,0.023265068,0.002701383,0.113390851,0.015821362,1.559998589,0.047786466,0.024035287,-0.050235374,-8.78692232
2.108817101,-0.877201074,-0.077730726,1.465891625,-0.005733857,0.02098045,-0.0010276,0.113598395,0.015889604,1.55951283,0.024905243,0.00818893,-0.058291125,-8.774772058
2.117861032,-0.877262274,-0.077541004,1.465880482,-0.007343926,0.022766687,-0.001337215,0.113786448,0.016163757,1.559074277,0.022566466,0.032898373,-0.052626346,-8.76175246
2.125420094,-0.877314603,-0.07734973,1.465861409,-0.006279461,0.022952788,-0.002288728,0.113796507,0.016518198,1.558583896,0.001206984,0.042532956,-0.058845737,-8.749070929
2.134190083,-0.877343669,-0.077135379,1.465815446,-0.003488008,0.025722135,-0.005515576,0.113757759,0.016897249,1.558222498,-0.004649668,0.045486072,-0.043367686,-8.732838573
2.142801046,-0.877388162,-0.076942495,1.465767067,-0.005339177,0.023146079,-0.00580549,0.113623012,0.017259753,1.557931838,-0.016169665,0.043500547,-0.034879269,-8.726103886
2.150902987,-0.877437329,-0.076734792,1.465716776,-0.005900007,0.024924396,-0.006034879,0.113532708,0.017555426,1.557564991,-0.010836565,0.035480797,-0.04402158,-8.714900059
2.15904212,-0.877451525,-0.076529484,1.465655549,-0.001703451,0.024636956,-0.007347292,0.113427128,0.017862871,1.557249635,-0.012669522,0.036893365,-0.037842702,-8.707971243
2.167819023,-0.877507944,-0.076343588,1.465592955,-0.006770361,0.022307525,-0.007511207,0.113501558,0.018134709,1.557037579,0.008931625,0.032620535,-0.025446756,-8.698447322
2.175254107,-0.87755584,-0.076140083,1.465555437,-0.005747426,0.024420619,-0.004502159,0.113669717,0.018575809,1.556751151,0.020179028,0.052932055,-0.034371309,-8.699690161
2.183729172,-0.877566341,-0.075934532,1.465513561,-0.001260202,0.024666135,-0.005025209,0.114008043,0.018847295,1.556385099,0.040599071,0.032578275,-0.043926231,-8.702747064
2.191720963,-0.877615456,-0.075756297,1.465459058,-0.005893713,0.02138817,-0.006540353,0.114249655,0.019120047,1.556171945,0.028993532,0.032730227,-0.025578493,-8.697949601
2.200359106,-0.877658022,-0.075564444,1.465398773,-0.005107979,0.023022412,-0.007234198,0.114354488,0.019398673,1.556015659,0.012579968,0.033435092,-0.018754337,-8.697466062
2.208230972,-0.877646471,-0.075357561,1.465337572,0.001386139,0.024825925,-0.007344097,0.114456615,0.019546197,1.555921001,0.01225524,0.01770297,-0.011358941,-8.702867115
2.217034101,-0.877657149,-0.075182757,1.465263702,-0.001281345,0.020976466,-0.008864338,0.114494993,0.019702722,1.55586497,0.004605309,0.018782902,-0.006723796,-8.702298224
2.225656033,-0.877651385,-0.074992039,1.465188855,0.000691697,0.022886126,-0.008981746,0.114446112,0.019923039,1.555805631,-0.005865714,0.02643812,-0.0071206,-8.706506979
2.233870983,-0.877595592,-0.074807444,1.465095208,0.006695117,0.022151412,-0.011237636,0.114204773,0.020050001,1.555808035,-0.028960666,0.015235441,0.000288471,-8.70649354
2.241655111,-0.877562466,-0.074634675,1.465014729,0.003975061,0.02073234,-0.009657414,0.113779086,0.020303598,1.555831431,-0.05108241,0.030431655,0.002807433,-8.708780512
2.250887156,-0.87750588,-0.074478889,1.464916261,0.006790423,0.018694287,-0.011816198,0.113225429,0.020397316,1.555816558,-0.066438864,0.011246106,-0.001784721,-8.709689248
2.258089066,-0.877404089,-0.074308098,1.464810557,0.012214884,0.020494941,-0.012684447,0.112618698,0.020462079,1.555918848,-0.072807692,0.00777153,0.012274826,-8.716455303
2.26665616,-0.877351403,-0.074170927,1.464699863,0.006322349,0.016460497,-0.013283251,0.111909616,0.020462657,1.556027492,-0.085089894,6.93E-05,0.013037203,-8.71594226
2.274964094,-0.87727652,-0.07401801,1.464609268,0.008985915,0.018350047,-0.01087148,0.111284108,0.020394065,1.556112455,-0.075060962,-0.00823094,0.010195562,-8.713039829
2.283652067,-0.877165175,-0.073845417,1.464482996,0.01336141,0.020711092,-0.015152574,0.110601365,0.020138012,1.556225658,-0.081929092,-0.030726357,0.013584419,-8.720410041
2.292571068,-0.877104389,-0.073711619,1.464369968,0.007294319,0.016055866,-0.013563403,0.109982287,0.019692223,1.556311095,-0.074289364,-0.053494769,0.010252459,-8.716226762
2.300091028,-0.877051201,-0.073464304,1.464291803,0.006382589,0.029677701,-0.009379793,0.109432865,0.02009506,1.556563514,-0.06593071,0.048340452,0.030290294,-8.712958975
