time,xPos,yPos,zPos,xVel,yVel,zVel,pitch,roll,yaw,pitchVel,rollVel,yawVel,u,w,q,theta,elevAngle
7.100864887,5.893325723,-2.72422765,1.937077885,5.786478551,-2.498731209,0.410455366,0.341720989,-0.057062544,-1.933324397,0.080794679,-0.256183408,-0.306540763,-21.65259107,22.68267579,3.312690502,0.760293627,19
7.109241962,5.920190546,-2.735137223,1.929208415,3.223778766,-1.309148855,-0.944336346,0.340513448,-0.052699791,-1.931790007,-0.144904895,0.523530345,0.184126752,0.228992915,-1.093666562,0.139332407,0.76145473,19
7.117352962,5.967052973,-2.755759978,1.933306897,5.623491149,-2.474730533,0.491817831,0.342155318,-0.052436268,-1.932076709,0.197024368,0.031622761,-0.034404195,0.573029624,-3.125431438,-93.56533356,-0.018256383,-19
7.125905991,6.013919898,-2.776406032,1.93756957,5.62403102,-2.477526523,0.511520796,0.342407457,-0.051719864,-1.932269197,0.030256745,0.085968456,-0.02309855,2.950027763,1.892867605,-10.38335477,-0.104784339,-19
7.134027004,6.060760633,-2.797117353,1.941900603,5.62088825,-2.485358475,0.51972397,0.341604862,-0.05114367,-1.93228795,-0.09631148,0.069143306,-0.002250382,1.655572473,-0.6658365,-16.66994197,-0.243700522,-19
7.142357826,6.10765072,-2.817870484,1.946348702,5.626810423,-2.490375775,0.533771771,0.339855041,-0.050420837,-1.932398673,-0.209978469,0.086740016,-0.01328671,-1.030433825,-3.070943063,-2.283600025,-0.262730522,-19
7.150609016,6.154569654,-2.838749353,1.951027189,5.630272052,-2.505464303,0.561418449,0.337368776,-0.049626896,-1.933003129,-0.298351788,0.095272877,-0.072534791,2.069576049,-0.78315825,-22.66170346,-0.451578051,-19
7.15899086,6.201423811,-2.859682533,1.955673965,5.62249888,-2.511981603,0.557613192,0.333925151,-0.047886144,-1.933394669,-0.41323502,0.208890201,-0.046984808,4.382020757,-1.075734874,-46.90645956,-0.842465214,-19
7.167529821,6.248349415,-2.88064814,1.960497298,5.631072516,-2.51587275,0.578799903,0.329329547,-0.046183329,-1.933573461,-0.551472463,0.204337853,-0.021455044,0.58556627,-0.572089336,-4.988427209,-0.884035441,-19
7.175748825,6.295047253,-2.901494912,1.964177978,5.603740514,-2.50161263,0.441681676,0.318635698,-0.045552639,-1.932704644,-1.283261957,0.075682748,0.104258056,0.706506165,-0.608955328,-6.33117145,-0.936795203,-19
7.184089899,6.342055202,-2.922631291,1.968946996,5.640953931,-2.536365505,0.572282157,0.31014968,-0.043189783,-1.933020795,-1.018322136,0.28354272,-0.037938124,0.54444256,-0.664708745,-5.372402803,-0.981565226,-19
7.192713022,6.389149149,-2.943795325,1.973746209,5.651273535,-2.539684145,0.575905577,0.300698869,-0.041050132,-1.933365622,-1.134097327,0.256758174,-0.041379267,0.436395231,-0.74552349,-4.22461685,-1.016770367,-19
7.200723886,6.436166231,-2.965048771,1.978459275,5.642049842,-2.550413492,0.565567807,0.291562353,-0.03789808,-1.93388246,-1.096381914,0.378246162,-0.062020532,0.363986399,-0.807424599,-3.763606996,-1.048133759,-19
7.208999872,6.483257899,-2.986401016,1.983181447,5.651000178,-2.562269355,0.566660658,0.281538174,-0.034375617,-1.934558435,-1.202901496,0.42269567,-0.081117049,0.60148951,-0.741659779,-7.276190905,-1.108768683,-19
7.21728301,6.530271361,-3.007815903,1.987715664,5.641615432,-2.569786478,0.544106056,0.272046012,-0.031421235,-1.93515621,-1.139059391,0.354525733,-0.071732992,0.375924903,-0.95367343,-3.756734823,-1.140074806,-19
7.225804806,6.577385355,-3.029301858,1.991993601,5.653679331,-2.578314546,0.513352452,0.259855702,-0.028214775,-1.935501844,-1.462837173,0.384775269,-0.041475981,0.33778996,-1.021883375,-4.232565565,-1.175346186,-19
7.233941793,6.624651433,-3.050781107,1.996162051,5.671929369,-2.577509898,0.500213957,0.247320218,-0.025250339,-1.936741959,-1.504258108,0.35573229,-0.148813833,0.378608242,-1.092271663,-3.41217559,-1.203780983,-19
7.242570877,6.671921295,-3.072316417,2.000218922,5.672383361,-2.584237173,0.486824512,0.235096292,-0.023023832,-1.938023723,-1.466871103,0.267180822,-0.153811642,0.39583259,-1.150239876,-2.318092263,-1.223098418,-19
7.251253843,6.71731351,-3.096362516,2.005083542,5.447065839,-2.885531914,0.583754425,0.234216754,-0.020716451,-1.962755355,-0.105544608,0.276885715,-2.967795926,0.519552993,-1.182484837,-5.118511852,-1.265752683,-19
7.334164858,7.113728856,-3.324894318,2.058386722,47.56984157,-27.42381629,6.39638168,0.255830695,-0.194442106,-3.060598535,2.593672965,-20.84707852,-131.7411816,0.372101306,-1.251285021,4.194133684,-1.230801569,-19
7.342849016,7.140730013,-3.34831673,2.061698968,3.240138779,-2.810689393,0.397469529,0.251400335,-0.188154032,3.120314178,-0.531643253,0.754568798,741.7095256,0.635344059,-1.251366814,-5.072028272,-1.273068472,-19
7.350670815,7.165621992,-3.370566278,2.065745292,2.987037511,-2.669945819,0.485558822,0.25089555,-0.226563721,3.019916903,-0.060574189,-4.609162677,-12.0476731,0.66288303,-1.388417575,-20.93823898,-1.447553797,-19
7.359167814,7.11705622,-3.376567136,2.074313527,-5.827892674,-0.720102968,1.028188211,0.257176322,-0.218691114,2.980950533,0.753692724,0.944712814,-4.675964323,0.967892379,-1.086519393,-5.560948454,-1.493895034,-19
7.367491007,7.177743682,-3.399313699,2.075205542,7.282495496,-2.729587529,0.107041842,0.258806123,-0.252583815,2.88430302,0.195576051,-4.067124041,-11.59770161,1.063884064,-1.028228911,-6.308090042,-1.546462451,-19
7.376085997,7.237783645,-3.416966606,2.061106938,7.204795488,-2.118348809,-1.691832521,0.315302693,0.335608189,-2.85417254,6.779588381,70.58304042,-688.6170672,1.044596459,-1.028163649,-1.001111816,-1.554805049,-19
7.384003878,7.207596506,-3.415737025,2.064537573,-3.622456637,0.147549667,0.411676213,0.260068966,0.380944162,-2.744014345,-6.628047194,5.440316794,13.21898341,-1.17273207,0.932091134,370.9466794,1.536417279,19
7.408887863,7.307919171,-3.451564609,2.069004167,12.03871978,-4.29931004,0.535991244,0.715518015,0.253636241,2.564496839,54.65388591,-15.27695051,637.0213421,-1.314068891,0.755764523,1.697688989,1.550564688,19
7.417327881,7.593855875,-3.561972659,2.044044792,34.31240445,-13.24896598,-2.995124967,0.732687873,0.174995361,2.537284645,2.060382884,-9.436905588,-3.265463194,-1.064843155,1.02164358,-2.450937248,1.53014021,19
7.425513983,7.332842493,-3.459721076,2.056670535,-31.32160574,12.27018994,1.515089106,0.760293627,0.15422194,2.517423343,3.312690502,-2.492810492,-2.383356277,-1.22004255,0.832192254,-11.67127044,1.432879623,19
7.433873892,7.340512122,-3.461583313,2.051390263,0.920355398,-0.223468477,-0.63363258,0.76145473,0.070616837,2.501250078,0.139332407,-10.03261244,-1.940791777,0.598661016,-1.264367197,-324.4988311,-1.271277302,-19
7.442209959,7.344811107,-3.47051612,2.025262168,0.51587823,-1.071936816,-3.135371473,-0.018256383,-0.683465804,2.19372138,-93.56533356,-90.48991687,-36.90344378,1.008262136,1.536461018,215.6438977,0.525755179,19
7.450613022,7.370909669,-3.467749033,2.038378285,3.131827402,0.33205051,1.573934147,-0.104784339,-0.729062884,2.047329325,-10.38335477,-5.471649649,-17.5670466,-0.431631837,-0.969617408,-122.4574233,-0.494723349,-19
7.459048986,7.382959584,-3.468810936,2.029664583,1.445989808,-0.127428371,-1.045644267,-0.243700522,-0.777703499,1.916533704,-16.66994197,-5.836873822,-15.69547449,0.227721433,-4.082084001,1.235874784,-0.484424392,-19
7.467774868,7.368020799,-3.465432961,2.007181756,-1.792654117,0.405356997,-2.697939284,-0.262730522,-0.784348038,1.858590005,-2.283600025,-0.797344584,-6.95324399,-0.352103142,-0.830167141,-24.06571343,-0.684972004,-19
7.483999014,7.38069048,-3.463205177,1.993783522,1.520361632,0.267334061,-1.607788038,-0.451578051,-0.840260006,1.626703108,-22.66170346,-6.709436212,-27.82642759,-0.98312972,0.695615296,15.72267771,-0.55394969,19
7.517287016,7.398306953,-3.478311694,1.960564538,2.113976788,-1.812782023,-3.98627816,-0.842465214,-0.934380794,1.203995373,-46.90645956,-11.29449457,-50.72492818,-0.479627432,-0.393835115,2.90117461,-0.529773235,-12.86329651
7.526214838,7.397714212,-3.478221569,1.953768324,-0.071128931,0.010814915,-0.81554567,-0.884035441,-0.948184882,1.15186947,-4.988427209,-1.65649051,-6.255108323,-0.520164415,-0.25878961,1.092059092,-0.520672742,-19
7.533903837,7.397113395,-3.480640915,1.946018864,-0.072098054,-0.290321482,-0.929935171,-0.936795203,-0.974746157,1.089138359,-6.33117145,-3.187353086,-7.527733392,0.130784642,1.835654366,-54.39911995,-0.973998742,-19
7.542483807,7.395029569,-3.481631775,1.939168652,-0.250059045,-0.118903211,-0.82202548,-0.981565226,-0.995795019,1.036342336,-5.372402803,-2.525863348,-6.335522755,0.014262877,0.17320302,-0.071145236,-0.974591619,-19
7.550611019,7.391659495,-3.482000112,1.932807422,-0.404408922,-0.044200364,-0.763347558,-1.016770367,-1.017818928,0.994362155,-4.22461685,-2.642869095,-5.037621752,-0.54293447,-0.697596828,-0.416447282,-0.978062013,-19
7.558765888,7.387343413,-3.481986505,1.926820345,-0.517929859,0.001632753,-0.718449193,-1.048133759,-1.042751508,0.957737964,-3.763606996,-2.991909663,-4.39490285,-1.318002418,-3.040670134,22.93402072,-0.786945173,19
7.568071842,7.38404529,-3.485970459,1.919578438,-0.395774702,-0.478074402,-0.869028909,-1.108768683,-1.083723124,0.896785546,-7.276190905,-4.916593861,-7.314290206,-0.467260138,-0.132270062,-1.411410412,-0.798706927,-19
7.576334,7.378131867,-3.486160443,1.913413657,-0.709610791,-0.022798097,-0.739773661,-1.140074806,-1.112372577,0.863318448,-3.756734823,-3.437934391,-4.016051732,-0.499023142,-0.118682406,-0.994994002,-0.806998543,-19
7.584810019,7.371357758,-3.485694559,1.90753554,-0.812893066,0.055906036,-0.705374051,-1.175346186,-1.140454416,0.82522247,-4.232565565,-3.369820711,-4.571517357,-0.617645742,-0.042582228,-0.87599385,-0.814298492,-19
7.593137026,7.363993819,-3.485229158,1.901324415,-0.883672658,0.055848076,-0.745334971,-1.203780983,-1.167180225,0.793948764,-3.41217559,-3.20709699,-3.752844724,-0.400506524,-0.181523678,0.7803308,-0.807795736,-19
7.601250887,7.356106025,-3.484657207,1.894957148,-0.946535296,0.068634137,-0.764072081,-1.223098418,-1.193389748,0.770692078,-2.318092263,-3.14514285,-2.790802311,-0.444884749,-0.118138824,0.494645601,-0.803673689,-19
7.609601021,7.34800724,-3.484582607,1.88786791,-0.971854214,0.00895205,-0.850708581,-1.265752683,-1.22618893,0.720294528,-5.118511852,-3.935901789,-6.047706012,-0.490644201,-0.078003348,0.441710414,-0.799992769,-19
