Time,xPos,yPos,zPos,xVel,yVel,zVel,pitch,roll,yaw,pitchVel,rollVel,yawVel,elevAngle,elevTime
0.099479914,-8.270826878,-0.052677428,1.525341501,-0.007987565,0.015409173,0.011171028,-0.037701532,-0.062794857,-1.518000178,0.047859631,-0.007382363,0.010514588,0.273632276,2.441680908
0.108133793,-8.270895831,-0.052552397,1.525423555,-0.008274331,0.015003729,0.009846496,-0.037509325,-0.062943219,-1.517909788,0.023064893,-0.017803446,0.010846755,0.289221147,2.450451851
0.116625786,-8.270958019,-0.052446488,1.525513544,-0.007462609,0.012709154,0.010798645,-0.037300465,-0.063065626,-1.517835643,0.025063105,-0.01468882,0.008897343,0.330776823,2.458381891
0.124655962,-8.271003618,-0.052350525,1.525607061,-0.005471808,0.011515542,0.011222154,-0.037128518,-0.063268126,-1.517767375,0.020633727,-0.024299939,0.008192187,0.468000031,2.46712184
0.133418798,-8.271063763,-0.052277072,1.525686582,-0.007217398,0.008814328,0.009542421,-0.037068936,-0.063455566,-1.51767356,0.007149754,-0.022492852,0.011257864,0.573094681,2.475470781
0.141655922,-8.271111539,-0.052217,1.525765188,-0.005733181,0.007208576,0.009432788,-0.036980359,-0.063666731,-1.517670146,0.010629275,-0.025339806,0.000409693,0.554003439,2.48365593
0.149738789,-8.271146854,-0.052168109,1.525834484,-0.004237782,0.005866934,0.008315543,-0.037000911,-0.063918585,-1.517735138,-0.002466217,-0.030222505,-0.007799134,0.546435616,2.491995811
0.15830493,-8.271185083,-0.052123137,1.525923279,-0.004587424,0.005396648,0.010655315,-0.036959092,-0.063982153,-1.517835734,0.005018328,-0.007628139,-0.012071448,0.221025664,2.500698805
0.166526794,-8.27122,-0.052100563,1.525990504,-0.004190085,0.002708886,0.008066979,-0.037052357,-0.064051746,-1.517972052,-0.011191908,-0.008351176,-0.016358158,0.218260781,2.50819087
0.174813986,-8.271236623,-0.05207777,1.526076296,-0.001994769,0.00273517,0.01029505,-0.037074411,-0.064015787,-1.518168565,-0.002646474,0.004315151,-0.023581634,0.431659907,2.51648283
0.183403969,-8.271261163,-0.05206789,1.526152429,-0.002944743,0.001185576,0.009136004,-0.037025124,-0.063907679,-1.518359283,0.00591453,0.012972887,-0.022886103,0.264514485,2.52521801
0.191768885,-8.271292515,-0.052075623,1.526240862,-0.00376229,-0.000927952,0.01061196,-0.036892976,-0.063672822,-1.518600924,0.015857714,0.028182838,-0.028996995,0.292679876,2.53360796
0.200192928,-8.271318464,-0.052104336,1.526320074,-0.003113854,-0.003445558,0.009505419,-0.036710464,-0.063513363,-1.518861823,0.021901421,0.019135071,-0.031307776,0.232759474,2.542097807
0.208455801,-8.271349433,-0.052142053,1.526401415,-0.003716327,-0.004525974,0.009760888,-0.036452901,-0.063175608,-1.519116264,0.030907535,0.040530595,-0.030532958,0.362709882,2.550239801
0.216426849,-8.271378968,-0.052176389,1.526472497,-0.003544223,-0.004120344,0.008529917,-0.036198199,-0.062780995,-1.519441196,0.030564275,0.047353622,-0.038991904,0.139521837,2.558689833
0.22466588,-8.271398838,-0.052200644,1.526532629,-0.002384361,-0.002910592,0.007215877,-0.03597436,-0.062398072,-1.519727822,0.026860638,0.045950702,-0.034395116,-0.035097079,2.566417933
0.232854843,-8.271411484,-0.052205379,1.526581927,-0.0015175,-0.000568231,0.00591576,-0.035775511,-0.061958064,-1.520052436,0.023861928,0.05280104,-0.038953644,-0.050595151,2.575956821
0.241400003,-8.27142486,-0.052217294,1.526636881,-0.001605109,-0.001429807,0.00659443,-0.035604204,-0.061557389,-1.52031839,0.020556846,0.048081003,-0.031914429,-0.165403413,2.583543777
2.407971859,-8.248987045,-0.030835397,1.529845435,0.004473353,-0.010128246,0.014031701,-0.000718248,-0.077147525,-1.499553929,0.014886865,-0.011672924,-0.00692662,-0.198074225,2.592278957
2.416363001,-8.24895208,-0.03091619,1.529976934,0.004195827,-0.009695156,0.015779923,-0.000636742,-0.077345595,-1.499583813,0.009780746,-0.023768372,-0.003586028,-0.534249197,2.601436853
2.424688816,-8.2489262,-0.030997903,1.530099408,0.003105646,-0.009805588,0.014696792,-0.000595089,-0.077717665,-1.499688257,0.00499835,-0.044648372,-0.012533335,-0.529789723,2.608570814
2.433030844,-8.248914082,-0.031078976,1.530219082,0.001454076,-0.009728812,0.014360872,-0.000394738,-0.078170882,-1.499758638,0.024042099,-0.054385993,-0.008445734,-0.863219269,2.617056847
2.441393852,-8.248912459,-0.031150933,1.530336663,0.000194747,-0.008634781,0.014109748,-0.000141371,-0.078717182,-1.499897239,0.03040413,-0.065556057,-0.016632156,-0.895948422,2.625334978
2.450081825,-8.248912274,-0.031227214,1.530457022,2.23E-05,-0.009153701,0.014443113,0.000118428,-0.079146354,-1.50004831,0.031175851,-0.051500681,-0.018128414,-0.870955346,2.634234905
2.458040953,-8.24891733,-0.031303887,1.530570787,-0.00060675,-0.009200754,0.013651817,0.000400594,-0.079591529,-1.500265296,0.033859963,-0.053421,-0.026038358,-0.843381367,2.642557859
2.466681004,-8.248928147,-0.031369479,1.530677243,-0.001298067,-0.007871061,0.01277467,0.000776972,-0.079990417,-1.500425196,0.045165352,-0.047866507,-0.019188048,-1.090664998,2.650170803
2.475098848,-8.248927507,-0.031440544,1.530782561,7.68E-05,-0.008527854,0.012638184,0.001226378,-0.080473677,-1.500613413,0.05392863,-0.057991249,-0.022586046,-1.025798591,2.659748793
2.48336482,-8.248941586,-0.031497374,1.530863737,-0.001689521,-0.00681962,0.009741165,0.001640291,-0.081013751,-1.500712016,0.049669629,-0.064808831,-0.011832316,-0.893375407,2.667124987
2.49165082,-8.248949754,-0.031560715,1.530950659,-0.000980156,-0.007600828,0.010430561,0.002041687,-0.081478163,-1.500837317,0.04816744,-0.055729423,-0.015036136,-0.883567398,2.675156832
2.50008893,-8.248942377,-0.031632812,1.531002356,0.000885256,-0.008651647,0.006203641,0.002178832,-0.081910331,-1.500981218,0.016457462,-0.051860176,-0.017268058,-0.726498469,2.683751822
2.507931948,-8.248936193,-0.031679616,1.531031567,0.000742046,-0.005616477,0.003505407,0.002303541,-0.082297275,-1.50092504,0.014965051,-0.046433253,0.006741361,-0.567387315,2.691963911
2.516247988,-8.248932499,-0.031742455,1.531055594,0.000443341,-0.007540712,0.002883216,0.00258537,-0.082907427,-1.500926559,0.033819495,-0.073218311,-0.00018233,-0.337075757,2.700333834
2.524940968,-8.24891367,-0.031785975,1.531070677,0.002259482,-0.005222355,0.001809976,0.002733951,-0.08353773,-1.500797888,0.017829677,-0.07563634,0.015440509,-0.243223362,2.71000886
2.533382893,-8.248890721,-0.031841533,1.53108022,0.002753855,-0.006667016,0.001145091,0.002899592,-0.084024813,-1.500600232,0.019876996,-0.058449942,0.023718738,-0.161869658,2.717340946
2.541811943,-8.248861432,-0.03189633,1.531061024,0.003514712,-0.00657559,-0.002303509,0.003008338,-0.084573658,-1.500355582,0.01304952,-0.065861424,0.029357969,0.056773861,2.726323843
2.549876928,-8.24882059,-0.031956959,1.531049365,0.00490099,-0.007275524,-0.001399112,0.003217949,-0.085030708,-1.50013936,0.0251533,-0.054846034,0.025946647,0.173741763,2.733541012
2.558363914,-8.248773344,-0.032022714,1.530999183,0.005669533,-0.007890645,-0.00602176,0.003242593,-0.085537319,-1.499882037,0.002957271,-0.060793316,0.030878715,0.30111644,2.742527008
2.566202879,-8.248725797,-0.032095956,1.530963085,0.00570566,-0.00878904,-0.00433183,0.003138334,-0.085899672,-1.499610614,-0.01251111,-0.043482287,0.032570851,0.300777553,2.750482798
2.575174809,-8.248675998,-0.032189109,1.530909465,0.005975839,-0.011178344,-0.006434421,0.003019874,-0.086236743,-1.499282791,-0.014215166,-0.040448522,0.039338721,0.503636649,2.759145975
2.583123922,-8.248633126,-0.032245113,1.530856797,0.005144661,-0.00672046,-0.006320118,0.002815832,-0.086447621,-1.498923647,-0.024485025,-0.025305331,0.043097256,0.340587813,2.767324924
2.591859818,-8.248595716,-0.032324956,1.530792746,0.004489216,-0.009581209,-0.007686102,0.002587175,-0.086782617,-1.498463687,-0.027438799,-0.040199572,0.055195269,0.393642035,2.775102854
2.600529909,-8.248550949,-0.032454037,1.530703717,0.005372071,-0.015489649,-0.010683455,0.002102374,-0.087107581,-1.498244091,-0.058176167,-0.038995683,0.026351473,0.226210707,2.783425808
2.608332872,-8.248491867,-0.032568285,1.530640086,0.007089848,-0.013709802,-0.007635706,0.001643103,-0.08682805,-1.497955907,-0.055112519,0.033543706,0.03458209,0.314574144,2.792751789
2.616714001,-8.248441303,-0.032640019,1.53056241,0.006067692,-0.008608114,-0.00932111,0.000935269,-0.086293458,-1.497644593,-0.084940089,0.064151055,0.03735769,0.121391983,2.800545931
2.624991894,-8.248381189,-0.032747259,1.530487368,0.007213662,-0.012868769,-0.009005076,0.000222045,-0.085686132,-1.497565856,-0.085586864,0.072879153,0.009448483,-0.171874946,2.808931828
2.633782864,-8.248324092,-0.032844026,1.530422538,0.006851567,-0.011612004,-0.007779636,-0.00045288,-0.084895884,-1.497462605,-0.080990958,0.094829691,0.012390039,-0.119162027,2.817438841
2.642078876,-8.248278086,-0.032903724,1.530353656,0.005520754,-0.007163797,-0.008265852,-0.001094469,-0.084054772,-1.497157956,-0.076990786,0.100933467,0.036557875,-0.477505698,2.82534194
2.649851799,-8.248238338,-0.03297027,1.530282073,0.00476972,-0.007985468,-0.008589884,-0.001910946,-0.083079303,-1.497035942,-0.09797716,0.117056333,0.014641734,-0.458466558,2.833512783
2.658896923,-8.248197335,-0.033008506,1.530217,0.004920371,-0.004588345,-0.007808793,-0.002656638,-0.08214452,-1.496852121,-0.089483057,0.112173955,0.022058488,-0.953917948,2.841781855
2.666766882,-8.248179948,-0.033016791,1.530146383,0.002086451,-0.000994237,-0.008474024,-0.00329073,-0.081540025,-1.496583723,-0.076091076,0.072539335,0.032207808,-0.873249618,2.850096941
2.674726963,-8.248185963,-0.033029053,1.53007844,-0.000721787,-0.001471389,-0.008153141,-0.003906489,-0.081191576,-1.496346709,-0.073891055,0.041813852,0.028441681,-0.983156011,2.858380795
2.683417797,-8.248202798,-0.033023522,1.530021471,-0.002020235,0.000663753,-0.006836338,-0.004387312,-0.080908246,-1.496068477,-0.057698764,0.033999601,0.033387759,-1.139329692,2.867040873
2.691612005,-8.248234917,-0.033005101,1.529964178,-0.003854198,0.002210451,-0.006875195,-0.004739194,-0.08068199,-1.495688964,-0.042225788,0.027150733,0.045541622,-1.089794262,2.875265837
2.699975967,-8.248284195,-0.032979514,1.529920355,-0.005913386,0.003070411,-0.005258729,-0.004907276,-0.080507238,-1.495382989,-0.020169934,0.020970267,0.036716926,-1.106401061,2.884074926
2.709008932,-8.248330561,-0.03296363,1.529877963,-0.005563894,0.001906139,-0.005087078,-0.004999043,-0.080397408,-1.495031279,-0.011011959,0.013179589,0.042205194,-1.110718007,2.891965866
2.716901779,-8.248384309,-0.032913248,1.529826308,-0.006449829,0.006045845,-0.006198554,-0.005031184,-0.080259984,-1.494562899,-0.003856954,0.016490869,0.056205644,-1.183639408,2.900401831
2.725477934,-8.248445867,-0.032891195,1.529792362,-0.007386917,0.002646379,-0.004073546,-0.004892685,-0.08010846,-1.494230226,0.016619928,0.018182881,0.039920723,-1.49586759,2.908703804
2.733217001,-8.248498835,-0.032851908,1.529761793,-0.006356147,0.004714452,-0.003668272,-0.004665747,-0.080027346,-1.493836876,0.027232519,0.009733725,0.047202005,-1.608756886,2.916624784
2.741626978,-8.248545711,-0.032813804,1.529730533,-0.005625172,0.004572398,-0.003751218,-0.004346304,-0.079871431,-1.493436051,0.038333168,0.018709795,0.04809907,-1.849304793,2.926093817
2.750128984,-8.248589274,-0.032759618,1.52969958,-0.005227536,0.006502362,-0.003714362,-0.004033857,-0.079791595,-1.493129629,0.03749367,0.009580357,0.036770596,-1.438068136,2.933859825
2.758684874,-8.248615298,-0.032702639,1.529668739,-0.003122852,0.006837459,-0.003700865,-0.003570931,-0.07965854,-1.492824603,0.055551031,0.015966553,0.036603099,-0.768684439,2.942249775
2.766887903,-8.248620615,-0.032611298,1.5296184,-0.00063808,0.010960916,-0.006040697,-0.003244416,-0.079544317,-1.492400355,0.039181847,0.013706757,0.050909788,-0.549193684,2.950567007
2.774733782,-8.248622215,-0.032544939,1.529557808,-0.000191933,0.007963069,-0.007271063,-0.002887624,-0.079398679,-1.492039274,0.042815,0.017476539,0.043329691,0.097010806,2.958129883
2.783135891,-8.248575821,-0.032442344,1.529481709,0.005567212,0.012311432,-0.009131883,-0.002661186,-0.079301941,-1.491527196,0.027172545,0.011608567,0.061449419,-0.6174212,2.967345953
2.791954994,-8.248502673,-0.03235126,1.529393671,0.008777733,0.01093008,-0.010564566,-0.00237101,-0.079302996,-1.491194047,0.034821179,-0.000126522,0.03997789,-0.876390126,2.97624588
2.80010581,-8.248414719,-0.032243297,1.52929241,0.010554535,0.012955617,-0.012151314,-0.002235406,-0.079409047,-1.490611719,0.016272425,-0.012726195,0.069879361,-1.209406391,2.984081984
2.808463812,-8.248289234,-0.032088887,1.529122554,0.015058219,0.01852913,-0.020382699,-0.002338883,-0.0798202,-1.489956011,-0.012417158,-0.049338323,0.078684888,-1.645100519,2.99218297
2.816802979,-8.248133052,-0.031944475,1.528948631,0.018741824,0.017329433,-0.02087078,-0.00239471,-0.080449197,-1.489465325,-0.006699336,-0.075479707,0.058882343,-1.604768417,3.000350952
2.825058937,-8.247962116,-0.031779489,1.52875044,0.020512286,0.019798336,-0.023782868,-0.002725792,-0.081160003,-1.488884065,-0.039729742,-0.085296614,0.069751168,-1.515415467,3.008858919
2.83324194,-8.247762487,-0.031599703,1.528544812,0.023955471,0.021574293,-0.024675357,-0.003030861,-0.081929359,-1.488304588,-0.036608288,-0.092322784,0.069537335,-1.662981579,3.017119884
2.841549873,-8.247494204,-0.031410008,1.528268723,0.032193941,0.02276345,-0.03313076,-0.003712236,-0.082755268,-1.487983658,-0.081765046,-0.099109105,0.038511617,-1.501236665,3.025338888
2.849871874,-8.247221337,-0.031223092,1.527981201,0.032744136,0.022429922,-0.034502595,-0.004318694,-0.08343715,-1.487769878,-0.072774899,-0.081825762,0.025653592,-1.386851485,3.034499884
2.858021975,-8.246920567,-0.031021467,1.527691533,0.036092389,0.024194962,-0.034760194,-0.004989104,-0.083853513,-1.48765599,-0.080449259,-0.049963652,0.013666568,-0.986960507,3.041991949
2.86668992,-8.246554831,-0.030851271,1.527380767,0.043888271,0.02042352,-0.037291874,-0.005755088,-0.084071052,-1.487746591,-0.091918007,-0.026104596,-0.010872161,-0.731944932,3.04980588
2.874708891,-8.246175576,-0.030692333,1.527064393,0.045510569,0.01907263,-0.037964921,-0.006464132,-0.084054075,-1.488000103,-0.085085284,0.002037232,-0.030421446,-0.83670336,3.058471918
2.883628845,-8.245785977,-0.030531957,1.526759496,0.046751904,0.019245024,-0.036587583,-0.007163317,-0.083917432,-1.48830694,-0.083902298,0.016397191,-0.03682048,-0.673286341,3.066380978
2.891520977,-8.245377907,-0.030348221,1.526457299,0.048968469,0.022048351,-0.036263667,-0.007844495,-0.083652255,-1.488561518,-0.08174136,0.031821189,-0.03054928,-0.512928126,3.07494092
2.899958849,-8.244933402,-0.030178221,1.526135262,0.053340587,0.020399978,-0.038644408,-0.008563258,-0.083562351,-1.488981216,-0.086251482,0.010788488,-0.050363793,-0.515767579,3.083645821
2.90831399,-8.244480947,-0.029962436,1.525816239,0.054294546,0.025894177,-0.038282744,-0.009499564,-0.083458374,-1.489423837,-0.112356773,0.012477182,-0.053114574,-0.732066574,3.091868877
2.916335821,-8.244023388,-0.029729053,1.525501524,0.054907049,0.028005969,-0.037765897,-0.010497013,-0.083421481,-1.489730672,-0.119693808,0.004427254,-0.036820143,-0.838710933,3.100160837
2.925199986,-8.243505547,-0.029492165,1.525168822,0.06214099,0.028426568,-0.039924164,-0.011646229,-0.083615946,-1.490180991,-0.13790596,-0.023335876,-0.054038329,-1.29483367,3.108987808
2.933423996,-8.243006742,-0.02920813,1.524812492,0.059856563,0.034084295,-0.042759598,-0.01246686,-0.083892216,-1.490465876,-0.098475707,-0.033152415,-0.034186113,-1.758142195,3.117188931
2.941792011,-8.242510593,-0.028916309,1.524480343,0.059537868,0.03501841,-0.039857929,-0.012752717,-0.084283407,-1.49075446,-0.034302854,-0.04694288,-0.034630194,-1.482934455,3.125612974
2.950069904,-8.241981696,-0.028664969,1.524167908,0.063467659,0.030160884,-0.037492156,-0.012852164,-0.084724344,-1.491004854,-0.011933672,-0.052912466,-0.030047212,-2.137069577,3.133704901
2.9578619,-8.24146832,-0.028350951,1.523907645,0.061605122,0.037682133,-0.031231533,-0.012445859,-0.085114323,-1.491167261,0.048756655,-0.046797469,-0.019488873,-2.396003918,3.141958952
2.967020988,-8.240903233,-0.028006558,1.523589593,0.067810415,0.041327197,-0.038166311,-0.012598487,-0.085826746,-1.49137404,-0.018315447,-0.08549073,-0.024813495,-3.031382122,3.150266886
2.975307941,-8.240283604,-0.027646044,1.523290671,0.074355539,0.043261624,-0.035870635,-0.012926921,-0.086601116,-1.49155291,-0.039412025,-0.0929244,-0.021464316,-3.087265821,3.158917904
2.983622789,-8.239629565,-0.027280378,1.522942773,0.078484705,0.043879952,-0.041747786,-0.013508019,-0.087617641,-1.491888941,-0.06973171,-0.121982966,-0.040323787,-2.258673485,3.166951895
2.991728783,-8.23889153,-0.026955753,1.522599479,0.088564132,0.038954969,-0.041195265,-0.014387079,-0.088188153,-1.492508806,-0.105487238,-0.068461495,-0.07438379,-2.458705308,3.17531395
3.000013828,-8.238112415,-0.026626882,1.522256311,0.093493872,0.039464584,-0.041180171,-0.015205794,-0.088504708,-1.493086506,-0.098245848,-0.03798658,-0.069324005,-2.331699008,3.183459997
3.008209944,-8.237281173,-0.026253451,1.521907044,0.099748986,0.044811657,-0.041912022,-0.015927879,-0.088839393,-1.493698269,-0.08665018,-0.04016219,-0.073411492,-2.264454734,3.192727804
3.01667881,-8.236420989,-0.025871761,1.521572714,0.103222124,0.045802869,-0.040119573,-0.016734174,-0.089264071,-1.49455028,-0.096755432,-0.050961341,-0.102241355,-2.833998762,3.200344801
3.024884939,-8.235534739,-0.025494058,1.521274045,0.106349936,0.045324358,-0.035840318,-0.017382083,-0.089700676,-1.495509123,-0.077749062,-0.052392589,-0.115061226,-2.541472347,3.208738804
3.034051895,-8.234606369,-0.025080585,1.520969163,0.111404442,0.049616757,-0.036585848,-0.017920538,-0.089844947,-1.496501309,-0.064614631,-0.017312576,-0.119062325,-1.399231167,3.216806889
3.041632891,-8.233646547,-0.0246953,1.520666942,0.115178579,0.046234168,-0.036266416,-0.018134878,-0.089953327,-1.497574805,-0.025720699,-0.013005576,-0.128819509,-1.060643268,3.225752831
3.049528837,-8.232678208,-0.024300367,1.520401481,0.116200753,0.047391915,-0.031855366,-0.018137521,-0.089902589,-1.498740781,-0.000317203,0.006088589,-0.139917097,-0.967678969,3.233827829
3.058175802,-8.231641124,-0.023899553,1.520158815,0.124450087,0.048097706,-0.029119891,-0.01819819,-0.089934927,-1.499837606,-0.00728026,-0.003880612,-0.131618985,-0.272151202,3.242299795
3.066197872,-8.230585265,-0.023452546,1.519884529,0.126703076,0.053640877,-0.032914364,-0.01813879,-0.090370366,-1.500637214,0.007127927,-0.052252635,-0.095952949,-1.162414988,3.250286818
3.074648857,-8.229499704,-0.022978631,1.519625092,0.130267321,0.056869746,-0.031132393,-0.017948223,-0.090649799,-1.501417801,0.022868039,-0.033532032,-0.093670454,-1.220019143,3.258857965
3.083172798,-8.228372426,-0.022521313,1.519370271,0.135273353,0.05487813,-0.03057861,-0.017754112,-0.090692161,-1.502417411,0.023293326,-0.005083465,-0.119953204,-0.998712025,3.267272949
3.09157896,-8.227172858,-0.022059369,1.519124711,0.143948117,0.055433277,-0.029467163,-0.01771078,-0.090599804,-1.503155077,0.005199845,0.011082889,-0.088519876,-1.315428848,3.275836945
3.099908829,-8.22594165,-0.021485247,1.518826858,0.147744919,0.068894704,-0.035742358,-0.017758484,-0.091001336,-1.503538966,-0.005724459,-0.048183829,-0.046066723,-1.490212336,3.283919811
3.108299971,-8.224689276,-0.020904894,1.51852699,0.150284905,0.069642312,-0.035984154,-0.018147584,-0.091331365,-1.503873226,-0.046692019,-0.039603544,-0.040111205,-2.201632723,3.291934967
3.116831779,-8.22342593,-0.020394173,1.518215502,0.151601515,0.061286565,-0.037378579,-0.0188804,-0.091494697,-1.50416405,-0.087937847,-0.019599814,-0.03489883,-1.662059873,3.300364971
3.125242949,-8.222115366,-0.019880413,1.517901326,0.157267659,0.061651174,-0.037701144,-0.019377348,-0.091361683,-1.504184358,-0.059633819,0.015961739,-0.002437021,-2.106739938,3.308462858
3.133392811,-8.220739974,-0.019304066,1.517566059,0.165047107,0.069161604,-0.040231997,-0.02035168,-0.090930552,-1.503936148,-0.116919818,0.051735668,0.029785257,-1.672878646,3.317185879
3.141664982,-8.219340302,-0.018737951,1.517192428,0.167960671,0.067933849,-0.044835725,-0.021505571,-0.090775424,-1.503798782,-0.13846693,0.018615381,0.016483903,-2.519931087,3.326075792
3.149943829,-8.217904953,-0.018170736,1.516780527,0.172241816,0.068065751,-0.049428123,-0.023118093,-0.090679808,-1.503516789,-0.193502574,0.011473877,0.033839147,-2.084980615,3.334100962
3.158472776,-8.216425007,-0.01755992,1.516349363,0.177593521,0.073298023,-0.051739731,-0.024730438,-0.090468742,-1.50327942,-0.193481498,0.025327912,0.028484273,-2.133084752,3.342122793
3.166512012,-8.214933563,-0.016967149,1.515934592,0.178973333,0.071132527,-0.049772496,-0.025667307,-0.089662064,-1.502947541,-0.112424236,0.096801447,0.03982545,-0.600302933,3.350008011
3.174988985,-8.213417406,-0.016344957,1.515537042,0.181938838,0.07466294,-0.047706003,-0.026723063,-0.088491167,-1.502608282,-0.12669076,0.140507575,0.040711165,0.284230933,3.359393835
3.183146,-8.211888917,-0.015708345,1.515111891,0.183418669,0.076393526,-0.051018074,-0.02766252,-0.087375627,-1.5022494,-0.112734771,0.133864844,0.043065827,0.787999911,3.367004871
3.19201088,-8.210319044,-0.015060689,1.514699781,0.188384724,0.077718699,-0.049453254,-0.028515449,-0.086399608,-1.501751998,-0.102351454,0.117122311,0.05968819,0.733528904,3.375827789
3.199886799,-8.208699761,-0.014351897,1.514250604,0.194313927,0.085055007,-0.053901191,-0.029780716,-0.085555358,-1.50125695,-0.15183215,0.101310008,0.059405749,0.495239786,3.383654833
3.20834589,-8.207032539,-0.013653786,1.51377126,0.200066673,0.083773353,-0.05752133,-0.030791916,-0.084609599,-1.500838639,-0.1213439,0.113491047,0.050197321,0.062450421,3.392078876
3.216460943,-8.205390299,-0.012950751,1.513332035,0.197068761,0.084364139,-0.052706938,-0.03090474,-0.083252256,-1.500537284,-0.013538904,0.162881137,0.036162683,0.157059386,3.400630951
3.225104809,-8.203745852,-0.012233721,1.512960619,0.19733372,0.086043628,-0.044569911,-0.030737035,-0.081468776,-1.500338825,0.020124563,0.214017554,0.023815024,0.137372017,3.40908885
3.233385801,-8.202092232,-0.011494695,1.512590454,0.198434332,0.088683077,-0.044419814,-0.030500417,-0.079742819,-1.499937317,0.028394189,0.207114847,0.048180928,-0.310179669,3.417437792
3.241853952,-8.20043225,-0.01068426,1.512230729,0.199197866,0.097252235,-0.043167057,-0.029736816,-0.078398135,-1.499329894,0.091632061,0.161362152,0.072890781,-0.368599899,3.425870895
3.249849796,-8.19874019,-0.009824344,1.511888227,0.203047223,0.103189953,-0.041100243,-0.029655649,-0.077221888,-1.498713777,0.009740106,0.141149568,0.07393407,-1.042241444,3.433800936
3.2584939,-8.197029616,-0.009013382,1.51149269,0.205268853,0.097315485,-0.047464367,-0.029631993,-0.076048029,-1.498275876,0.002838665,0.140863163,0.052548071,-1.098298141,3.44204998
3.266979933,-8.195268282,-0.008196526,1.511130472,0.211360057,0.098022669,-0.043466193,-0.02941994,-0.074740453,-1.49788202,0.025446367,0.15690906,0.047262761,-0.876760035,3.450614929
3.275089979,-8.193497154,-0.007284305,1.510756244,0.212535372,0.109466567,-0.04490732,-0.029454986,-0.073681879,-1.497242615,-0.004205534,0.12702885,0.076728617,-0.835386339,3.459522009
3.283449888,-8.191721612,-0.006335066,1.510410221,0.213065096,0.113908632,-0.041522768,-0.029612553,-0.072847365,-1.496460749,-0.018908012,0.100141695,0.093823872,-0.88646036,3.467269897
3.291512012,-8.189933137,-0.005383729,1.510033162,0.21461701,0.114160416,-0.045247127,-0.030313017,-0.072728024,-1.495601741,-0.084055719,0.014320908,0.103081009,-0.587139878,3.475653887
3.299748898,-8.188115669,-0.004429242,1.509681805,0.218096145,0.114538433,-0.04216287,-0.030572879,-0.072568868,-1.494700338,-0.031183348,0.019098732,0.108168357,-0.730428094,3.483722925
3.308152914,-8.186310958,-0.003499924,1.509311783,0.21656532,0.111518129,-0.044402589,-0.031172469,-0.072281299,-1.493889344,-0.071950875,0.034508306,0.097319241,-0.331999722,3.492935896
3.316833973,-8.184503844,-0.002572043,1.509011791,0.216853717,0.111345785,-0.03599906,-0.031406732,-0.071232363,-1.493401938,-0.028111537,0.125872305,0.058488719,0.229202266,3.500735998
3.325287819,-8.182721726,-0.001562842,1.508648241,0.213854087,0.121104072,-0.043625988,-0.032302927,-0.070666017,-1.493108168,-0.107543394,0.067961567,0.035252424,0.909878436,3.508593798
