time,xPos,yPos,zPos,xVel,yVel,zVel,pitch,roll,yaw,pitchVel,rollVel,yawVel,u,w,q,theta,elevAngle
0.150081873,-8.16210776,0.08423619,1.419602008,-0.149003799,0.48873281,-0.40616242,0.102551264,0.023580988,1.526203183,-0.060439814,-0.070841635,0.203615614,-0.003450638,-0.002172718,0.014311476,0.022120084,1.434677514
0.157978058,-8.162862282,0.086744604,1.417502216,-0.090542639,0.301009701,-0.2519751,0.102317391,0.023381031,1.527958451,-0.028064767,-0.023994895,0.210632187,-0.003469393,0.00128766,0.022656371,0.022308887,1.493038876
0.166325092,-8.164054147,0.096081791,1.41021319,-0.143023794,1.120462498,-0.874683093,0.072398683,0.003230075,1.486330193,-3.590245052,-2.418114686,-4.995390939,-0.00559722,-0.000353822,0.027506944,0.022538112,1.545154028
0.174782991,-8.163970499,0.096112613,1.410155126,0.010037764,0.003698636,-0.006967658,0.071868513,0.004185311,1.486672834,-0.063620334,0.114628291,0.041116928,-0.005826048,0.001815207,0.047621254,0.022934956,1.685812251
0.183218002,-8.163836115,0.09604867,1.410175623,0.016126069,-0.007673188,0.002459647,0.070852626,0.004571588,1.486637725,-0.121906406,0.04635322,-0.004213123,-0.007757853,-0.00096719,0.024820299,0.023141792,1.575870484
0.191503048,-8.163725668,0.096073962,1.41013047,0.013253602,0.003035084,-0.005418429,0.069900567,0.005482788,1.486469448,-0.114247121,0.109344007,-0.020193285,-0.008561773,0.000614031,0.051154513,0.023568079,1.757177695
0.199883938,-8.163585267,0.096110709,1.410104835,0.016848117,0.004409558,-0.003076128,0.068853643,0.006268149,1.48606806,-0.125630859,0.094243294,-0.048166497,-0.006902297,-0.003663841,0.026839684,0.023791743,1.624198918
0.208237886,-8.163476548,0.096210679,1.410041901,0.01304629,0.011996452,-0.007552141,0.067735641,0.00729302,1.485629969,-0.134160238,0.122984557,-0.052570973,-0.010233968,0.000304453,0.053315177,0.024236036,1.817582705
0.216578007,-8.16337555,0.096309455,1.409964407,0.012119741,0.011853083,-0.009299304,0.066701149,0.008305804,1.485460855,-0.124139023,0.121534094,-0.020293622,-0.010877,-8.65E-05,0.05518624,0.024695922,1.859218117
0.224951029,-8.163284574,0.096414683,1.409892588,0.010917131,0.012627343,-0.008618248,0.06557792,0.009132212,1.485308709,-0.134787493,0.099168993,-0.018257569,-0.01184946,0.001673592,0.064303595,0.025231785,1.947981137
0.233263969,-8.163212346,0.096587939,1.409789338,0.008667427,0.020790701,-0.012390043,0.064554598,0.010315442,1.485051667,-0.122798726,0.141987586,-0.030845062,-0.015203513,0.00345596,0.072130782,0.025832875,2.043753173
0.241710901,-8.163115318,0.096661117,1.409778146,0.011643249,0.008781381,-0.001343038,0.063780482,0.010775086,1.484882376,-0.092893907,0.055157295,-0.020314925,-0.014900187,-0.001350351,0.053696979,0.02628035,1.964630791
0.61631608,-8.156959467,0.098818436,1.406596804,0.009593948,0.026954838,-0.020740229,0.045215294,0.015839331,1.488861243,-0.023461147,0.114654774,0.013723852,-0.016654402,0.003452234,0.100732231,0.027119785,2.293723828
1.091281891,-8.152563079,0.112531476,1.400670147,0.009302158,0.028645582,-0.006262423,0.027047154,0.038126371,1.496841118,-0.004984136,-0.003084011,-0.03378625,-0.018774288,0.002057817,0.087027344,0.027845013,2.268050435
1.099696875,-8.152452202,0.11276422,1.400619546,0.013305263,0.02792923,-0.006072089,0.027049529,0.038144655,1.496459854,0.000285019,0.002194134,-0.04575165,-0.018071216,-0.000111377,0.080048941,0.028512087,2.265686989
1.108342886,-8.152346911,0.11299471,1.400558627,0.012634979,0.02765879,-0.007310287,0.026912512,0.038127823,1.495979762,-0.016442053,-0.002019887,-0.057611019,-0.01808771,0.00164256,0.077289938,0.02915617,2.287883699
1.116606951,-8.15224133,0.11321068,1.400522363,0.01266965,0.025916404,-0.004351636,0.026864817,0.037973981,1.495396687,-0.005723426,-0.018461007,-0.069969006,-0.01720833,0.001111455,0.053095985,0.029598637,2.170643433
1.124840975,-8.152138156,0.113402213,1.400497205,0.012380926,0.022983994,-0.003019011,0.026613646,0.037817161,1.494842352,-0.030140545,-0.018818385,-0.066520165,-0.01946756,-0.000433541,0.042454398,0.029952423,2.140990739
1.133145094,-8.152040346,0.113588384,1.400480834,0.011737169,0.022340515,-0.001964542,0.026275284,0.037566918,1.494319114,-0.040603394,-0.030029191,-0.06278856,-0.0202653,0.001088486,0.042057603,0.030302903,2.162724335
1.141334057,-8.151926168,0.113757742,1.400473504,0.013701421,0.020322971,-0.000879535,0.025907395,0.03718664,1.493837557,-0.044146611,-0.045633403,-0.057786873,-0.018948358,-0.00155974,0.033452246,0.030581672,2.12497052
1.150054932,-8.151818158,0.113935068,1.400441836,0.012961117,0.021279116,-0.003800242,0.025412279,0.036750367,1.493386123,-0.059413955,-0.052352716,-0.054172045,-0.021130099,-8.42E-05,0.044251286,0.030950433,2.218882808
1.158117056,-8.151721895,0.114102835,1.400422009,0.011551622,0.020132018,-0.002379224,0.024850108,0.036150819,1.493056035,-0.067460587,-0.071945729,-0.039610586,-0.021906164,0.00157603,0.03054116,0.031204942,2.157471006
1.166383028,-8.151628933,0.114279102,1.400392809,0.011155391,0.021152021,-0.00350403,0.024386642,0.035369547,1.492797303,-0.055615825,-0.09375269,-0.031047794,-0.021807188,0.000461529,0.048266004,0.031607159,2.284574778
1.174865007,-8.151568833,0.114451551,1.400371106,0.007212054,0.020693878,-0.002604328,0.023856371,0.034485182,1.492540904,-0.063632546,-0.106123772,-0.030767978,-0.023840867,-1.02E-05,0.060493922,0.032111275,2.39513527
1.183151007,-8.151528449,0.114636703,1.400325579,0.004846075,0.022218217,-0.005463239,0.023335655,0.03368082,1.492319228,-0.062485923,-0.096523395,-0.026601096,-0.019319296,0.002527124,0.083385387,0.032806153,2.54866251
1.191525936,-8.151496226,0.114816301,1.400299405,0.003866679,0.021551796,-0.003140917,0.022853356,0.032836113,1.492097596,-0.057875886,-0.101364829,-0.026595872,-0.022300295,-0.000995576,0.077734843,0.033453944,2.56976131
1.200100899,-8.15148315,0.115005782,1.400257363,0.001569131,0.022737692,-0.005045042,0.022437408,0.032162954,1.491865532,-0.049913772,-0.080779156,-0.027847615,0.576201096,1.71616301,-3.199335307,0.006792816,-19
1.208431005,-8.151469672,0.115199311,1.400253245,0.001617409,0.023223477,-0.00049408,0.022264192,0.031420929,1.491606118,-0.020785913,-0.089042943,-0.031129703,-0.084052503,-0.195133605,-0.000468373,0.006788913,0.864865895
1.216985941,-8.151475343,0.115403796,1.400223775,-0.000680574,0.024538294,-0.003536388,0.022096519,0.030886093,1.491340423,-0.020120758,-0.064180304,-0.031883419,0.279221704,0.860025837,6.685750775,0.062503503,19
1.224931955,-8.151491988,0.115613958,1.400207506,-0.001997391,0.025219436,-0.001952295,0.022000822,0.030469046,1.491007397,-0.011483646,-0.050045659,-0.039963034,-0.018790655,-0.011244083,0.042418851,0.062856993,4.129023407
1.23316288,-8.151520336,0.115845661,1.400188769,-0.003401737,0.027804253,-0.002248508,0.022120084,0.030293026,1.49060208,0.014311476,-0.021122439,-0.048638111,-0.022036115,-0.014369026,0.057678227,0.063337645,4.262273904
1.241394997,-8.15154948,0.116082379,1.400198851,-0.003497253,0.028406264,0.001209948,0.022308887,0.030169366,1.490170464,0.022656371,-0.014839235,-0.051793943,-0.002888887,0.009848957,-0.029365631,0.063092932,3.647332895
1.249717951,-8.151596045,0.116335382,1.400194853,-0.005587825,0.030360332,-0.000479872,0.022538112,0.030233808,1.489721131,0.027506944,0.007733094,-0.053919918,-0.014943552,-0.00842829,0.006956555,0.063150903,3.92285843
1.258612871,-8.15164493,0.116595597,1.400208862,-0.005866144,0.031225726,0.001681122,0.022934956,0.030425482,1.489239683,0.047621254,0.023000877,-0.057773733,-0.018652865,-0.01880919,-0.01718664,0.063007681,3.795191474
1.266404867,-8.151709375,0.116875029,1.400199308,-0.007733395,0.033531845,-0.001146445,0.023141792,0.030888247,1.488759361,0.024820299,0.055531832,-0.057638614,-0.008640919,-0.004980719,-0.03880204,0.062684331,3.599915215
1.275072098,-8.151780823,0.117156251,1.400202742,-0.008573865,0.033746639,0.000412094,0.023568079,0.031404403,1.488297573,0.051154513,0.061938674,-0.055414658,-0.018075349,-0.023634207,-0.045664342,0.062303794,3.587112783
1.283246994,-8.1518376,0.11744186,1.400170851,-0.006813183,0.034273104,-0.003827006,0.023791743,0.032151921,1.487867138,0.026839684,0.089702172,-0.051652182,-0.007802753,-0.008488961,-0.064890378,0.061763041,3.390836395
1.291431904,-8.151922919,0.117715293,1.40017132,-0.01023834,0.032811938,5.64E-05,0.024236036,0.032973983,1.487505264,0.053315177,0.098647437,-0.043424837,-0.007441004,-0.008260119,-0.08428522,0.061060664,3.234270458
1.300009012,-8.152013516,0.117987386,1.400168361,-0.010871546,0.03265122,-0.0003551,0.024695922,0.033859875,1.487162248,0.05518624,0.10630707,-0.041161957,-0.01320164,-0.016260188,-0.057647977,0.060580265,3.388749361
1.308295965,-8.152112582,0.118238435,1.400179812,-0.011887912,0.030125819,0.001374108,0.025231785,0.034718865,1.486925873,0.064303595,0.103078716,-0.02836503,-1.168335439,-2.950084708,-5.802351954,0.012227332,-19
1.316977978,-8.152239979,0.1184733,1.400205329,-0.015287707,0.028183821,0.0030621,0.025832875,0.035481823,1.48684362,0.072130782,0.091554973,-0.009870296,0.000532273,0.021548433,-0.021074975,0.012051707,0.593649017
1.32495904,-8.152363809,0.118713215,1.400190818,-0.014859558,0.028789818,-0.001741422,0.02628035,0.036380965,1.486798647,0.053696979,0.107897074,-0.005396833,0.011975003,0.038398421,-0.031867589,0.011786144,0.456954825
1.333204031,-8.152503325,0.118945494,1.400215812,-0.01674189,0.02787351,0.002999356,0.027119785,0.037108571,1.48688819,0.100732231,0.087312663,0.010745224,-0.019199581,-0.036129741,-0.050182716,0.011367954,0.496213318
1.341876984,-8.152660194,0.11917524,1.400228598,-0.018824303,0.027569499,0.001534317,0.027845013,0.037880279,1.48711693,0.087027344,0.092604967,0.02744874,0.009481116,0.030040142,-0.008533331,0.011296843,0.57741352
1.350049019,-8.1528107,0.119418769,1.400223377,-0.018060696,0.029223501,-0.00062651,0.028512087,0.038616496,1.487376716,0.080048941,0.088346087,0.031174357,0.00433573,0.022742863,-0.017509456,0.011150931,0.542553667
1.358439922,-8.152961765,0.119625434,1.400232665,-0.018127906,0.024799784,0.001114568,0.02915617,0.039192283,1.487687411,0.077289938,0.069094485,0.037283434,-0.007651238,-0.011335835,-0.024307893,0.010948365,0.558902674
1.366602898,-8.153105379,0.119807257,1.40023768,-0.017233685,0.02181872,0.000601699,0.029598637,0.03983661,1.488193829,0.053095985,0.077319196,0.060770179,-0.001296085,0.003448942,-0.012727458,0.010842303,0.585025492
1.374680996,-8.153267428,0.120027002,1.40022921,-0.019445845,0.026369467,-0.00101636,0.029952423,0.040539039,1.488644183,0.042454398,0.08429149,0.054042383,0.00380609,0.018151192,-0.003236566,0.010815332,0.60939987
1.383929968,-8.153436503,0.120226455,1.40023316,-0.020288976,0.023934327,0.000473983,0.030302903,0.041199643,1.489109525,0.042057603,0.079272431,0.055841048,-0.022707104,-0.052622034,-0.013136636,0.01070586,0.693782804
1.39187789,-8.153593935,0.120448371,1.40021534,-0.018891806,0.026629872,-0.002138392,0.030581672,0.041817079,1.489432185,0.033452246,0.074092319,0.038719277,0.017986729,0.051523634,-0.032030224,0.010438941,0.342302248
1.400079966,-8.153769913,0.120685177,1.400209189,-0.021117373,0.028416784,-0.00073804,0.030950433,0.042443591,1.489621089,0.044251286,0.075181513,0.022668425,-0.038061079,-0.08687116,-0.049240115,0.010028607,0.526559207
1.408241987,-8.153952785,0.12092115,1.400216621,-0.021944672,0.028316696,0.000891793,0.031204942,0.043050775,1.489757301,0.03054116,0.072862019,0.016345414,0.026677214,0.065111924,-0.005664029,0.009981407,0.423103063
1.417032957,-8.154134542,0.121168699,1.400214722,-0.021810881,0.029705975,-0.00022785,0.031607159,0.043673612,1.489721977,0.048266004,0.07474045,-0.00423882,0.00035209,0.002578243,-0.058142651,0.009496885,0.233536713
1.424906015,-8.154333111,0.121421908,1.400208258,-0.023828247,0.030385058,-0.000775674,0.032111275,0.044511081,1.489486501,0.060493922,0.100496327,-0.028257089,-0.023154836,-0.050033534,-0.039062274,0.009171366,0.45167438
1.433171988,-8.154494709,0.121645938,1.400224026,-0.019391791,0.026883626,0.001892086,0.032806153,0.045199472,1.489224869,0.083385387,0.082606888,-0.031395835,1.250507798,2.785939379,5.643027258,0.056196593,19
1.441648006,-8.154680164,0.121886391,1.400209518,-0.022254518,0.028854324,-0.001740912,0.033453944,0.045887082,1.488740356,0.077734843,0.082513152,-0.058141661,0.004698022,0.016685263,-0.104239317,0.055327932,2.707774936
1.449729919,-8.149975744,0.126152751,1.414543163,0.564530312,0.511963171,1.720037414,0.006792816,-0.127653338,-1.522381265,-3.199335307,-20.82485032,-361.3345945,-0.012353043,-0.010952719,-0.054716344,0.054871962,3.055048715
1.458209038,-8.150665126,0.128363297,1.412912332,-0.082725831,0.265265519,-0.195699729,0.006788913,-0.128213516,-1.520927365,-0.000468373,-0.067221332,0.174467982,-0.020626464,-0.018524278,0.015134703,0.054998085,3.50766978
1.466453075,-8.148790486,0.13518818,1.420210561,0.224956831,0.818985952,0.875787431,0.062503503,-0.064685079,1.527304901,6.685750775,7.623412357,365.787872,-0.002035751,0.0109729,-0.092526111,0.054227034,2.741577629
1.474868059,-8.14894088,0.135353427,1.420107209,-0.018047243,0.019829687,-0.012402224,0.062856993,-0.06391311,1.526674338,0.042418851,0.092636288,-0.075667542,-0.011305641,-0.001244812,-0.063210343,0.053700281,2.926188086
1.483464003,-8.149116567,0.13539837,1.419976084,-0.021082437,0.005393134,-0.015734997,0.063337645,-0.062807423,1.525701121,0.057678227,0.132682478,-0.116785994,-0.013998886,0.001188875,-0.048453206,0.053296504,2.998261818
1.492513895,-8.149145768,0.135753508,1.420056477,-0.003504126,0.042616535,0.009647214,0.063092932,-0.063537414,1.525787501,-0.029365631,-0.08759897,0.010365557,-0.01901275,-0.000888719,-0.010229184,0.053211261,3.237890701
1.500223875,-8.149265617,0.135857729,1.419978523,-0.014381864,0.012506495,-0.009354561,0.063150903,-0.063172044,1.525213471,0.006956555,0.043844415,-0.068883661,-0.026977923,-0.007506081,0.021047125,0.053386654,3.468034675
1.508209944,-8.149410879,0.135907829,1.419812303,-0.017431512,0.00601199,-0.019946362,0.063007681,-0.062546728,1.524394732,-0.01718664,0.075037886,-0.098248682,-0.020555244,0.001993216,-0.005768883,0.05333858,3.277025123
1.516875029,-8.149480145,0.136053564,1.419766368,-0.00831194,0.017488256,-0.005512232,0.062684331,-0.062673742,1.524044333,-0.03880204,-0.015241582,-0.042047825,-0.040020876,-0.025736802,0.08981833,0.054087066,3.974858715
1.525386095,-8.149618218,0.136016465,1.41956042,-0.01656873,-0.004451883,-0.024713785,0.062303794,-0.061933603,1.523150656,-0.045664342,0.088816589,-0.107241271,-1.170102496,-2.918828737,-5.603692281,0.00738963,-19
1.533797979,-8.149678751,0.136106422,1.4194858,-0.007263904,0.010794891,-0.00895439,0.061763041,-0.062112575,1.522742863,-0.064890378,-0.021476604,-0.048935124,1.249830402,2.853195221,5.788388859,0.055626204,19
1.541682959,-8.149736443,0.136177951,1.41941331,-0.006923082,0.008583441,-0.008698795,0.061060664,-0.062407045,1.522401252,-0.08428522,-0.035336351,-0.040993282,-0.034409522,-0.006536016,0.074034781,0.056243161,3.980263827
1.549874067,-8.149838051,0.13615149,1.419271396,-0.012192979,-0.003175327,-0.01702963,0.060580265,-0.062194905,1.521779404,-0.057647977,0.02545671,-0.074621834,-0.005426515,0.02679984,-0.042892265,0.055885725,3.137655812
1.558104038,-8.159272862,0.151452588,1.394570151,-1.132177337,1.836131779,-2.96414945,0.012227332,-0.119998553,-1.531957163,-5.802351954,-6.9364377,-366.448388,-0.033044575,-0.015546169,0.085443273,0.056597752,4.065692004
1.566787958,-8.159270591,0.151265348,1.394749761,0.000272545,-0.022468846,0.021553283,0.012051707,-0.119330897,-1.531708678,-0.021074975,0.080118696,0.029818088,-0.024739968,-0.010011154,0.050614243,0.057019538,3.84996736
1.575288057,-8.159174578,0.150842103,1.395070902,0.011521613,-0.050789357,0.03853689,0.011786144,-0.119054878,-1.531407136,-0.031867589,0.033122302,0.036185105,-0.019515246,-0.010331243,0.017835563,0.057168167,3.64584816
1.584064007,-8.159331141,0.15119239,1.394768022,-0.018787628,0.042034444,-0.036345662,0.011367954,-0.11839936,-1.531086823,-0.050182716,0.078662138,0.038437519,-0.01312615,-0.005890597,-0.035565736,0.056871786,3.288049011
1.592045069,-8.159254965,0.150845614,1.395019233,0.00914116,-0.0416131,0.030145329,0.011296843,-0.118216407,-1.530834458,-0.008533331,0.021954383,0.030283879,-0.00470807,0.000727098,-0.07560747,0.056241724,2.97762197
1.599804878,-8.159220949,0.150549055,1.395209148,0.004081861,-0.035587143,0.022789796,0.011150931,-0.118053857,-1.530541307,-0.017509456,0.019505971,0.035178066,0.001770901,0.002251687,-0.125954022,0.055192107,2.592931716
1.608701944,-8.159283672,0.150602346,1.39511399,-0.007526673,0.006394907,-0.011418922,0.010948365,-0.117924316,-1.530257375,-0.024307893,0.015544946,0.034071845,-0.015567023,-0.023197012,-0.052514646,0.054754485,3.080307258
1.616802931,-8.159294783,0.150492597,1.395142612,-0.001333402,-0.013169882,0.003434687,0.010842303,-0.117899343,-1.530005011,-0.012727458,0.002996771,0.030283685,-1.116078861,-2.825862457,-5.69119374,0.007327871,-19
1.625206947,-8.159264704,0.150214753,1.395294206,0.00360956,-0.033341214,0.018191294,0.010815332,-0.118162147,-1.529779012,-0.003236566,-0.03153645,0.027119911,1.240446089,2.75041171,5.468438149,0.052898188,19
1.633372068,-8.159449224,0.15067855,1.394853689,-0.022142449,0.055655586,-0.052862113,0.01070586,-0.118081394,-1.529623736,-0.013136636,0.009690347,0.01863304,0.051579391,0.066012556,-0.304549359,0.050360277,1.017016622
1.64140296,-8.159303825,0.150039834,1.395284594,0.017447907,-0.076645928,0.051708586,0.010438941,-0.118287788,-1.529493601,-0.032030224,-0.02476734,0.015616228,-0.017851688,-0.049137358,-0.062082291,0.049842925,2.749734844
1.650096893,-8.159613725,0.150835692,1.394557523,-0.037187983,0.095502994,-0.087248485,0.010028607,-0.117935953,-1.529434763,-0.049240115,0.042220169,0.007060581,0.02175703,0.008639404,-0.252703143,0.047737065,1.316504258
1.658375978,-8.159396842,0.150042813,1.395102314,0.026025987,-0.09514546,0.065374952,0.009981407,-0.118213201,-1.529520508,-0.005664029,-0.033269746,-0.010289378,-0.003006748,-0.028253236,-0.104085245,0.046869688,2.251759114
1.666368961,-8.159394112,0.149866156,1.395123827,0.00032759,-0.021198814,0.002581471,0.009496885,-0.118244963,-1.529688058,-0.058142651,-0.003811434,-0.020106033,-0.00395996,-0.034195021,-0.162773837,0.04551324,1.836385381
1.674591064,-8.159583237,0.150249075,1.394705128,-0.022694993,0.045950271,-0.050243788,0.009171366,-0.118093888,-1.529909975,-0.039062274,0.01812907,-0.026630063,-0.00300292,-0.025579782,-0.094302226,0.044727388,2.177967017
1.683065891,-8.150482771,0.136006577,1.418469951,1.09205582,-1.709099814,2.851778754,0.056196593,-0.065386823,1.519692635,5.643027258,6.324847727,365.9523132,-0.012968796,-0.041045097,-0.082272211,0.044041786,2.257259452
1.691502094,-8.15045137,0.136188268,1.418610947,0.003768142,0.021802983,0.01691953,0.055327932,-0.067045652,1.520762085,-0.104239317,-0.199059401,0.128334076,-0.004193328,-0.026396194,-0.134217122,0.04292331,1.843244958
1.699797869,-8.150549152,0.136090757,1.418514166,-0.011733755,-0.011701389,-0.01161373,0.054871962,-0.066999005,1.521046697,-0.054716344,0.005597589,0.034153415,0.004841049,-0.011934996,-0.128058118,0.041856159,1.768168486
1.708046913,-8.150712293,0.135890508,1.418350582,-0.01957699,-0.02402984,-0.019630113,0.054998085,-0.066228237,1.52085693,0.015134703,0.092492119,-0.022772108,-0.007461766,-0.027380342,-0.081471832,0.041177227,2.058587278
1.716485023,-8.150734189,0.136038989,1.418440969,-0.002627495,0.01781766,0.010846432,0.054227034,-0.067457274,1.521768663,-0.092526111,-0.147484415,0.109408053,0.016881129,0.011167449,-0.166761181,0.03978755,1.355414073
1.724715948,-8.15082771,0.136046676,1.418425554,-0.011222529,0.00092247,-0.001849842,0.053700281,-0.067805534,1.522239246,-0.063210343,-0.041791216,0.056469926,-0.004838282,-0.011766531,-0.014215969,0.039669084,2.339075358
1.733041048,-8.15094473,0.136082445,1.418429232,-0.014042342,0.004292246,0.000441448,0.053296504,-0.068174374,1.522482408,-0.048453206,-0.044260735,0.029179394,-0.008707957,-0.015888062,-0.031008436,0.03941068,2.245062092
1.741723061,-8.151102551,0.136055443,1.41841341,-0.018938572,-0.003240245,-0.001898676,0.053211261,-0.068127183,1.522606737,-0.010229184,0.005662885,0.014919564,-0.008435853,-0.006956085,-0.002589005,0.039389105,2.403448766
1.750355959,-8.151323709,0.13594952,1.418338952,-0.026538953,-0.012710649,-0.008934963,0.053386654,-0.067530311,1.522299273,0.021047125,0.07162462,-0.036895707,-0.011659806,-0.011568103,0.003172674,0.039415544,2.454758617
1.757935047,-8.151495645,0.135988522,1.418346406,-0.020632276,0.004680157,0.000894513,0.05333858,-0.067573222,1.522336919,-0.005768883,-0.005149256,0.004517457,-0.00740949,-0.010494565,-0.002654389,0.039393424,2.400319609
1.766279936,-8.15181707,0.135703875,1.418114217,-0.038571002,-0.034157604,-0.027862723,0.054087066,-0.065556589,1.521276389,0.08981833,0.241995904,-0.127263588,-0.005600616,-0.005396841,0.017074381,0.039535711,2.513062198
1.775646925,-8.161387917,0.150629138,1.393719254,-1.14850168,1.791031538,-2.92739559,0.00738963,-0.118019966,-1.531644308,-5.603692281,-6.295605194,-366.3504836,-0.01334239,-0.019010957,0.039662712,0.039866234,2.704251984
1.783263922,-8.152310695,0.135668711,1.418038167,1.089266659,-1.795251185,2.918269547,0.055626204,-0.064357774,1.520397206,5.788388859,6.439462999,366.2449817,-0.007436175,-0.015338035,0.02470577,0.040072115,2.602164627
1.791527033,-8.152593926,0.135607361,1.417967667,-0.033987701,-0.007362037,-0.008459961,0.056243161,-0.063416527,1.519660293,0.074034781,0.112949641,-0.088429587,-0.013270982,-0.023071522,0.04237123,0.040425209,2.75515512
1.800196886,-8.15265155,0.135944492,1.418188124,-0.006914992,0.040455673,0.026454894,0.055885725,-0.064836462,1.520197414,-0.042892265,-0.17039213,0.06445454,-0.008166836,-0.018892208,0.023703579,0.040622738,2.634384053
1.808230877,-8.152919153,0.135771049,1.418043203,-0.032112255,-0.02081307,-0.017390527,0.056597752,-0.06340722,1.519133915,0.085443273,0.171509035,-0.12761988,-0.00321589,-0.020949751,-0.011469681,0.040527158,2.40360736
1.816879988,-8.15312023,0.135688718,1.417948163,-0.024129239,-0.009879817,-0.011404782,0.057019538,-0.06262089,1.518538769,0.050614243,0.094359569,-0.071417542,0.000772009,-0.030810542,-0.03205608,0.040260024,2.254721749
1.82565093,-8.153277672,0.135635974,1.417852918,-0.018893068,-0.006329216,-0.011429408,0.057168167,-0.062230748,1.518044308,0.017835563,0.046816967,-0.059335218,0.021328586,-0.004060898,-0.110438405,0.039339704,1.641862666
