Time,xPos,yPos,zPos,xVel,yVel,zVel,ptich,roll,yaw,pitchVel,rollVel,yawVel,elevAngle
0.176543951,-1.125778407,-0.281055477,1.429017673,-9.67E-05,-0.035532982,0.007119171,0.06625083,0.124322678,1.67088138,0.006114059,0.016819247,0.083504691,-4.545786747
0.183526039,-1.12580053,-0.28135074,1.429061319,-0.002654768,-0.035431593,0.005237445,0.066287253,0.124297194,1.671657516,0.004370763,-0.003058119,0.093136304,-4.515426934
0.191250086,-1.125801709,-0.281637282,1.42908279,-0.000141517,-0.034384969,0.00257649,0.066099066,0.124245303,1.672536456,-0.022582493,-0.006226885,0.105472781,-4.536798293
0.199692965,-1.12578359,-0.281936624,1.429093793,0.002174266,-0.035921118,0.001320446,0.06601003,0.124094234,1.673397848,-0.010684277,-0.018128293,0.103367074,-4.515299781
0.208312035,-1.125790792,-0.282230055,1.429103907,-0.000864178,-0.035211721,0.001213618,0.065865996,0.1238218,1.674287874,-0.017284128,-0.032692113,0.106803074,-4.529354351
0.217119932,-1.125765869,-0.282513129,1.429116997,0.002990742,-0.033968774,0.001570813,0.065818755,0.123502722,1.675171182,-0.005668853,-0.038289353,0.10599701,-4.509429886
0.224663973,-1.125727952,-0.282803976,1.429112445,0.00455003,-0.034901682,-0.000546198,0.065603657,0.123034813,1.676004419,-0.025811794,-0.056149,0.099988493,-4.506993161
0.232945919,-1.125705215,-0.283092947,1.429116496,0.002728422,-0.034676515,0.000486063,0.065468114,0.122611218,1.676795253,-0.016265199,-0.050831446,0.094899989,-4.49435881
0.24142909,-1.125667337,-0.283383229,1.429126058,0.004545338,-0.034833832,0.001147504,0.065240002,0.122260716,1.677652838,-0.02737338,-0.042060242,0.102910187,-4.491946008
0.916697025,-1.12384277,-0.29193809,1.427957421,0.005188551,-0.009784852,0.021565572,0.047941074,0.113753731,1.680000707,0.049538474,-0.081741914,-0.066127283,-4.476412831
1.474863052,-1.127314194,-0.28475351,1.43256332,-0.008126099,0.014146517,0.007518435,0.076226066,0.101859511,1.646652083,0.011057383,-0.003072433,-0.066929122,-4.48202963
1.484002113,-1.127375652,-0.284656846,1.432605382,-0.007375015,0.011599699,0.005047438,0.07615924,0.101708501,1.646207959,-0.008019147,-0.018121288,-0.053294875,-4.472473458
1.492293119,-1.127461617,-0.284584565,1.432655069,-0.010315802,0.008673666,0.005962467,0.076119685,0.101581181,1.645822415,-0.004746596,-0.015278314,-0.046265316,-4.466252022
1.500154972,-1.12755525,-0.284504399,1.432733146,-0.011235937,0.009619956,0.009369258,0.07609725,0.101363355,1.64546362,-0.002692129,-0.026139099,-0.043055295,-4.4563146
1.508548021,-1.127647979,-0.284424024,1.432767251,-0.011127446,0.009644989,0.004092613,0.075998014,0.100944283,1.645156295,-0.011908332,-0.05028874,-0.036879086,-4.449188537
1.516533136,-1.127771028,-0.284362211,1.432831488,-0.01476583,0.007417534,0.007708375,0.076086269,0.100616837,1.644844489,0.010590531,-0.039293495,-0.037416627,-4.433764007
1.524883032,-1.127885558,-0.284274552,1.432899164,-0.01374367,0.010519072,0.008121151,0.076296011,0.100241887,1.644580301,0.025169146,-0.044993994,-0.031702672,-4.424670579
1.533307076,-1.127995056,-0.284193228,1.432941566,-0.013139709,0.009758877,0.005088255,0.076399344,0.099907575,1.644339851,0.012399896,-0.040117406,-0.028853889,-4.412142555
1.541775942,-1.128137779,-0.28411864,1.433005954,-0.017126766,0.008950614,0.007726489,0.076733787,0.099681316,1.644156653,0.040133111,-0.02715111,-0.021983844,-4.402012339
1.551213026,-1.128250512,-0.284044816,1.433050151,-0.013528048,0.0088589,0.005303646,0.077048274,0.099518233,1.643986621,0.037738518,-0.01956993,-0.02040377,-4.388034442
1.558288097,-1.128366381,-0.283979088,1.433080463,-0.013904259,0.00788735,0.003637499,0.077325843,0.099384532,1.643925334,0.033308249,-0.016044161,-0.007354444,-4.383626306
1.566415071,-1.128488655,-0.283921663,1.43310225,-0.014672882,0.006890966,0.002614367,0.077520287,0.09927553,1.643882889,0.023333322,-0.013080194,-0.005093395,-4.371906471
1.57466507,-1.128576683,-0.2838618,1.433105101,-0.010563314,0.0071835,0.000342129,0.0775661,0.099179386,1.643853575,0.005497478,-0.011537266,-0.003517706,-4.368624903
1.583132982,-1.128660289,-0.283813795,1.433099622,-0.010032734,0.005760604,-0.000657477,0.07758618,0.09908967,1.64388009,0.002409672,-0.010765912,0.003181741,-4.35670227
1.591609955,-1.128747389,-0.283750463,1.433092069,-0.010452033,0.00759991,-0.00090634,0.077441188,0.099018796,1.643963352,-0.017399026,-0.008504944,0.009991544,-4.341325982
1.600651979,-1.12880465,-0.283696143,1.43306355,-0.006871311,0.006518359,-0.003422212,0.077141064,0.099055844,1.644156516,-0.0360149,0.004445772,0.02317964,-4.32655775
1.608329058,-1.128860455,-0.283637796,1.433027272,-0.006696531,0.007001716,-0.004353401,0.076739904,0.0991994,1.644410935,-0.048139266,0.017226677,0.03053027,-4.317230328
1.616456032,-1.128920723,-0.283566123,1.432976857,-0.007232251,0.008600741,-0.006049765,0.076106306,0.099413667,1.644743675,-0.076031684,0.025712099,0.039928846,-4.294439836
1.625041008,-1.128954322,-0.283491422,1.432916106,-0.004031854,0.008964097,-0.007290133,0.07540395,0.099799645,1.645128127,-0.084282781,0.046317404,0.046134154,-4.288212641
1.633578062,-1.128995661,-0.283418584,1.432858569,-0.004960659,0.008740505,-0.006904513,0.074768237,0.100278766,1.64548982,-0.076285523,0.057494475,0.043403209,-4.273740118
1.641895056,-1.129034107,-0.283341255,1.432799237,-0.004613488,0.009279571,-0.007119832,0.074139045,0.100820806,1.645832057,-0.07550308,0.065044835,0.041068376,-4.265115712
1.649863005,-1.12907847,-0.283298478,1.432669999,-0.005323543,0.005133232,-0.015508467,0.073180523,0.101130418,1.646327266,-0.115022572,0.037153429,0.059425098,-4.255457007
1.658817053,-1.129105102,-0.283208037,1.432674007,-0.003195825,0.01085286,0.000480926,0.07278651,0.102009022,1.646543889,-0.047281623,0.105432426,0.025994742,-4.248724484
1.666697979,-1.129182532,-0.28316242,1.432607737,-0.009291621,0.005474013,-0.00795245,0.072129933,0.102619058,1.646907841,-0.078789175,0.073204346,0.043674276,-4.23229077
1.674950123,-1.129172831,-0.2830197,1.432633032,0.001164112,0.017126452,0.003035385,0.072005285,0.103482214,1.646786553,-0.014957844,0.103578663,-0.014554553,-4.236178755
1.683290005,-1.129285292,-0.282977104,1.432582054,-0.01349534,0.005111486,-0.006117311,0.071701467,0.104169854,1.647050159,-0.036458056,0.08251689,0.031632768,-4.221548725
1.692064047,-1.129376181,-0.282886409,1.432553777,-0.01090668,0.010883487,-0.003393289,0.071598919,0.104841732,1.647167497,-0.012305864,0.080625349,0.014080565,-4.220089752
1.699918032,-1.129463543,-0.282798994,1.432511854,-0.010483501,0.010489705,-0.005030763,0.071742966,0.105411436,1.647236229,0.01728569,0.068364492,0.008247736,-4.215800986
1.708312035,-1.129575371,-0.282703885,1.432481374,-0.013419291,0.01141315,-0.003657591,0.072019746,0.106004938,1.6473389,0.033213559,0.07122026,0.01232057,-4.202687988
1.717209101,-1.129659372,-0.28259643,1.432422031,-0.010080149,0.012894542,-0.007121162,0.072355266,0.106523401,1.647345693,0.040262396,0.062215497,0.000815166,-4.203220403
1.725423098,-1.12975262,-0.282508977,1.43239947,-0.011189723,0.010494393,-0.00270722,0.072761266,0.107096595,1.647402893,0.048720058,0.068783296,0.006863961,-4.201483191
1.733309984,-1.129840018,-0.282414379,1.432351723,-0.010487754,0.011351717,-0.005729733,0.073029266,0.107551609,1.647407559,0.032160001,0.054601726,0.000559972,-4.196490434
1.741794109,-1.129908484,-0.282316267,1.432303216,-0.008216003,0.011773531,-0.005820842,0.073281022,0.10801756,1.647413587,0.030210668,0.055914116,0.0007233,-4.199619208
1.749957085,-1.129993228,-0.282240999,1.432234942,-0.010169271,0.009032056,-0.008192863,0.073327324,0.10835673,1.647455416,0.005556325,0.040700371,0.005019466,-4.200210806
1.759232998,-1.130092044,-0.282151411,1.432169701,-0.01185793,0.010750634,-0.007828923,0.073340835,0.10860605,1.64744228,0.001621316,0.029918411,-0.001576268,-4.200701858
1.766565084,-1.130166863,-0.282066091,1.432080207,-0.008978281,0.010238343,-0.010739219,0.073162693,0.108801597,1.647420512,-0.021377021,0.023465585,-0.002612173,-4.208263729
1.774908066,-1.130243147,-0.28199897,1.432003836,-0.009154021,0.008054568,-0.009164565,0.073098067,0.109034312,1.647289282,-0.00775518,0.027925843,-0.015747555,-4.204149183
1.783834934,-1.130314562,-0.281925548,1.431922157,-0.008569752,0.008810649,-0.009801429,0.073041717,0.109168875,1.647098055,-0.006762031,0.016147536,-0.022947276,-4.210717757
1.791769028,-1.130370273,-0.281856827,1.431846916,-0.006685355,0.008246447,-0.009028954,0.073065272,0.109267472,1.646891769,0.002826604,0.011831676,-0.024754318,-4.214266196
1.799823999,-1.130445252,-0.2817911,1.431751678,-0.008997452,0.007887321,-0.011428527,0.072878544,0.109201734,1.646686077,-0.022407375,-0.007888592,-0.024683067,-4.213449363
1.808450937,-1.130513532,-0.281714119,1.431684282,-0.008193659,0.009237643,-0.008087513,0.072790664,0.10919161,1.646410782,-0.010545592,-0.001214849,-0.033035359,-4.208536538
1.817800999,-1.130568822,-0.281638628,1.43160523,-0.006634803,0.009058911,-0.009486281,0.072557841,0.109046224,1.646162583,-0.027938672,-0.0174464,-0.029783913,-4.209412141
1.825150013,-1.13064227,-0.281560635,1.431551211,-0.008813794,0.009359257,-0.006482283,0.072453576,0.108905629,1.645813901,-0.012511858,-0.016871348,-0.041841854,-4.206076219
1.833337069,-1.130714478,-0.281484237,1.431481818,-0.00866495,0.009167712,-0.008327144,0.072262645,0.108677486,1.645547802,-0.022911714,-0.027377206,-0.031931832,-4.199545087
1.841761112,-1.130777772,-0.281413266,1.431397281,-0.007595275,0.008516472,-0.010144441,0.072064103,0.108400566,1.64530035,-0.023825058,-0.033230326,-0.02969424,-4.198512945
1.850763083,-1.130845785,-0.281336419,1.431302954,-0.008161488,0.009221728,-0.011319314,0.071831265,0.108066881,1.64495849,-0.027940583,-0.040042187,-0.041023224,-4.189907985
1.858279943,-1.130895249,-0.281232925,1.431222021,-0.005935769,0.012419219,-0.009711852,0.071651427,0.107768335,1.644586359,-0.021580471,-0.035825579,-0.044655669,-4.189153794
1.866641045,-1.130949589,-0.281127659,1.431105219,-0.006520805,0.012631911,-0.014016339,0.07136113,0.107384777,1.644195985,-0.034835745,-0.046026982,-0.046844874,-4.182007392
1.874953985,-1.131023089,-0.281027309,1.431014539,-0.008819951,0.012042074,-0.010881594,0.071072734,0.107074286,1.643778685,-0.034607497,-0.037258905,-0.050076059,-4.172511015
1.883517981,-1.131068463,-0.280902897,1.430918775,-0.005444899,0.014929408,-0.011491694,0.07073026,0.106799486,1.64332142,-0.041096867,-0.032975927,-0.05487172,-4.165894037
1.891396046,-1.131127334,-0.280800076,1.430839658,-0.007064494,0.012338515,-0.009493957,0.070492831,0.106616055,1.642878845,-0.028491433,-0.022011815,-0.053109001,-4.157797732
1.899591923,-1.131203278,-0.280702347,1.430761423,-0.009113328,0.011727472,-0.00938821,0.07020224,0.106423714,1.642405024,-0.034870968,-0.023080836,-0.056858576,-4.145065486
1.909075022,-1.131256205,-0.280590513,1.430700292,-0.006351222,0.0134201,-0.007335708,0.070013684,0.106282138,1.641955482,-0.022626737,-0.016989151,-0.053945086,-4.139023127
1.916417122,-1.131327931,-0.280484252,1.430612619,-0.00860712,0.012751271,-0.010520815,0.069715392,0.106050133,1.641526395,-0.035795009,-0.02784058,-0.051490379,-4.124310095
1.925081968,-1.131411117,-0.280377263,1.430578009,-0.009982297,0.012838747,-0.004153199,0.069668023,0.105881483,1.641045665,-0.005684222,-0.020238042,-0.057687585,-4.114077608
1.933274984,-1.131469731,-0.280255351,1.43051198,-0.007033693,0.014629423,-0.007923453,0.069464051,0.10568482,1.640563824,-0.024476719,-0.02359952,-0.057820924,-4.101496005
1.941478968,-1.131544309,-0.280140607,1.430475484,-0.008949366,0.013769298,-0.004379552,0.069500866,0.105626341,1.639960353,0.004417884,-0.007017539,-0.07241658,-4.088024012
1.950222015,-1.131636988,-0.280019542,1.430434155,-0.011121416,0.01452774,-0.004959468,0.069404106,0.105537078,1.639507842,-0.011611261,-0.010711473,-0.054301277,-4.075422971
1.958280087,-1.13171366,-0.279920002,1.430370856,-0.009200725,0.011944882,-0.007595891,0.069231282,0.105544729,1.639118734,-0.02073882,0.000918101,-0.046692979,-4.063397783
1.966581106,-1.131821879,-0.279809052,1.430335222,-0.0129862,0.013313936,-0.004276089,0.069164773,0.105590493,1.638687018,-0.007981093,0.005491638,-0.051805859,-4.046597086
1.974890947,-1.1319316,-0.279694076,1.430310008,-0.013166611,0.013797176,-0.003025598,0.069148054,0.105659463,1.638248779,-0.002006345,0.008276388,-0.052588699,-4.032719099
1.983338118,-1.132026306,-0.279569843,1.430281014,-0.011364705,0.014907855,-0.003479281,0.069122271,0.105673202,1.637799736,-0.003093998,0.001648705,-0.053885254,-4.017640465
1.991419077,-1.132148592,-0.279471554,1.430274141,-0.014674329,0.011794778,-0.000824786,0.069215891,0.105661072,1.637334252,0.011234423,-0.001455604,-0.055858039,-4.001078736
2.000253916,-1.132260675,-0.279365445,1.430274622,-0.013449913,0.012733028,5.77E-05,0.069393953,0.105634685,1.636906562,0.021367448,-0.003166428,-0.051322742,-3.986526388
2.008038044,-1.132374907,-0.27926306,1.43027432,-0.013707798,0.012286241,-3.62E-05,0.069553318,0.105626556,1.636578113,0.019123819,-0.000975484,-0.039413875,-3.974369269
2.016545057,-1.132520942,-0.279175829,1.430291614,-0.017524234,0.010467646,0.002075274,0.069708243,0.105659114,1.636257754,0.018591029,0.003907006,-0.038443111,-3.965443739
2.025023937,-1.132669,-0.279095389,1.430292216,-0.017766992,0.009652832,7.22E-05,0.069909049,0.105675656,1.635998212,0.024096702,0.001984945,-0.031145107,-3.952398126
2.033520937,-1.132803067,-0.279016487,1.430314453,-0.016088044,0.009468271,0.002668492,0.070226562,0.105787713,1.635731086,0.038101577,0.013446821,-0.032055067,-3.948399699
2.04172492,-1.132968626,-0.278951713,1.430334445,-0.019867089,0.007772824,0.002399051,0.070542925,0.105774026,1.635524362,0.037963573,-0.001642392,-0.024806877,-3.937757
2.04983592,-1.13312382,-0.278876521,1.430343976,-0.018623274,0.009023053,0.001143707,0.070867686,0.105711306,1.635341012,0.038971238,-0.007526411,-0.022001952,-3.939950813
2.059231997,-1.133261833,-0.278801632,1.430337375,-0.016561508,0.008986733,-0.00079217,0.071234419,0.105598769,1.635122081,0.044008043,-0.013504463,-0.026271818,-3.942543496
2.066689968,-1.133430535,-0.27872675,1.430326228,-0.020244309,0.008985763,-0.001337634,0.071464137,0.10549066,1.635022813,0.027566168,-0.01297308,-0.011912073,-3.937762004
2.075274944,-1.133574771,-0.278653101,1.430307123,-0.017308242,0.008837968,-0.002292575,0.071617092,0.105421934,1.635065748,0.018354598,-0.008247088,0.005152204,-3.944557111
2.083403111,-1.133726368,-0.278564847,1.430275815,-0.018191708,0.010590475,-0.003756947,0.071768365,0.105372268,1.635093191,0.018152663,-0.005959913,0.003293104,-3.954044558
2.091454029,-1.133885055,-0.27848873,1.430248594,-0.019042381,0.009133993,-0.003266502,0.071839182,0.105371622,1.635092926,0.008498039,-7.76E-05,-3.18E-05,-3.96171604
2.099873066,-1.134022071,-0.278391575,1.430207166,-0.016441964,0.01165862,-0.004971315,0.071869295,0.105360544,1.635077709,0.003613598,-0.00132928,-0.001826005,-3.976617403
2.108855963,-1.134169883,-0.278309289,1.4301784,-0.01773736,0.009874271,-0.003451929,0.071913238,0.105429759,1.634994925,0.005273218,0.008305721,-0.009934136,-3.990826608
2.116663933,-1.134338178,-0.278225976,1.43013532,-0.020195504,0.009997589,-0.005169619,0.071855557,0.105436641,1.634890521,-0.00692179,0.000825921,-0.012528398,-4.00728487
2.125154018,-1.134498435,-0.278126951,1.430085684,-0.01923083,0.011883047,-0.005956328,0.071869484,0.105460338,1.634768405,0.001671217,0.002843663,-0.014653944,-4.020976008
2.133289099,-1.134680495,-0.27801729,1.430033546,-0.021847208,0.013159332,-0.006256589,0.071852502,0.105430758,1.634622369,-0.00203779,-0.003549625,-0.017524346,-4.035105027
2.141571045,-1.13489659,-0.277904277,1.429976249,-0.025931321,0.013561463,-0.006875679,0.071829507,0.105448373,1.634453163,-0.002759366,0.002113738,-0.020304705,-4.050103058
2.150342941,-1.135088691,-0.277787612,1.429904034,-0.023052132,0.013999859,-0.00866576,0.0717367,0.105471244,1.634268558,-0.011136851,0.002744494,-0.022152661,-4.068178936
2.158299923,-1.135317206,-0.277686108,1.429849726,-0.02742182,0.01218047,-0.006516901,0.071895304,0.105627315,1.634048081,0.019032429,0.018728555,-0.026457209,-4.073833399
2.16666007,-1.135555413,-0.277574746,1.429774881,-0.028584853,0.013363444,-0.008981411,0.072084857,0.105646771,1.633853421,0.022746371,0.002334692,-0.023359206,-4.087020949
2.17531395,-1.135783206,-0.277454238,1.429705987,-0.027335112,0.014461013,-0.008267368,0.072460109,0.105751656,1.633573847,0.045030249,0.012586305,-0.033548801,-4.100953155
2.183854103,-1.136031838,-0.277343419,1.429627502,-0.029835929,0.013298169,-0.009418142,0.072915038,0.105801986,1.633317251,0.054591512,0.006039541,-0.03079153,-4.105758846
2.191589117,-1.136266019,-0.277214351,1.429537285,-0.028101685,0.01548825,-0.010826081,0.073326448,0.105788649,1.633065747,0.049369185,-0.001600392,-0.030180526,-4.112182127
2.200299978,-1.136482524,-0.277073233,1.429448893,-0.025980578,0.016934128,-0.01060706,0.073863161,0.105912467,1.63271615,0.0644055,0.014858129,-0.041951634,-4.119329918
2.208331108,-1.136720865,-0.276921679,1.429348947,-0.02860089,0.01818649,-0.01199344,0.074233772,0.106109296,1.632432705,0.044473371,0.023619495,-0.034013436,-4.123485235
2.217061043,-1.13693522,-0.276767024,1.42923829,-0.025722688,0.018558643,-0.013278864,0.074592146,0.106346801,1.632178532,0.043004928,0.028500512,-0.030500744,-4.127850122
2.224792004,-1.137107648,-0.276597187,1.429124031,-0.020691349,0.020380435,-0.013711102,0.074788116,0.106556451,1.631889719,0.023516323,0.02515808,-0.034657539,-4.130053278
2.233362913,-1.137296935,-0.276445653,1.429004977,-0.022714392,0.018184036,-0.014286518,0.074903421,0.106841894,1.631648865,0.013836687,0.034253117,-0.028902531,-4.131458467
2.241737127,-1.137445671,-0.27627007,1.428887468,-0.017848331,0.02106999,-0.014100975,0.07506302,0.107091298,1.631353342,0.019151884,0.029928546,-0.03546272,-4.138535383
2.249933004,-1.137570735,-0.276100978,1.428770057,-0.015007633,0.020291,-0.01408936,0.075134957,0.107414013,1.631028736,0.008632394,0.038725744,-0.038952776,-4.138336506
2.259062052,-1.137678027,-0.275914042,1.428659328,-0.012875024,0.022432301,-0.013287484,0.075117624,0.107694811,1.630624409,-0.002079976,0.033695725,-0.048519241,-4.139457309
2.266516924,-1.137754273,-0.275724495,1.428564356,-0.009149564,0.022745668,-0.011396625,0.075048081,0.108105161,1.630240405,-0.00834514,0.049242018,-0.046080412,-4.1507807
2.275073051,-1.137821972,-0.275557144,1.428471037,-0.008123832,0.020082161,-0.011198284,0.075022987,0.108497013,1.629848752,-0.00301132,0.047022269,-0.046998401,-4.161539627
2.283160925,-1.137882288,-0.275381642,1.428395458,-0.007237974,0.021060185,-0.009069504,0.074848518,0.108883352,1.629455644,-0.020936237,0.046360687,-0.047172951,-4.175081274
2.292621136,-1.137907983,-0.275203719,1.428322844,-0.003083396,0.021350826,-0.008713653,0.074709928,0.109274245,1.629067358,-0.016630812,0.04690718,-0.046594339,-4.189029844
2.300081015,-1.137957468,-0.275053132,1.428281417,-0.005938225,0.018070441,-0.004971204,0.074558766,0.109729598,1.628725856,-0.018139487,0.054642304,-0.04098018,-4.197661402
2.308310986,-1.138004356,-0.274880525,1.428265885,-0.005626497,0.020712791,-0.001863847,0.074480773,0.110315663,1.628317526,-0.009359091,0.070327818,-0.048999586,-4.290765333
2.317095995,-1.138032535,-0.274713424,1.428242769,-0.003381504,0.020052093,-0.002773993,0.074355697,0.110785484,1.627922336,-0.015009186,0.056378572,-0.047422844,-4.267346649
2.324991941,-1.138098447,-0.274569346,1.42825191,-0.007909492,0.017289372,0.001096957,0.07441004,0.111251475,1.627573795,0.006521143,0.055918885,-0.041824923,-4.286361703
2.33317399,-1.13816597,-0.274449535,1.428291913,-0.008102673,0.014377311,0.004800299,0.074695582,0.11174905,1.627227679,0.034265144,0.05970902,-0.041533877,-4.304763607
2.341701031,-1.138229634,-0.274348574,1.428343618,-0.007639754,0.01211539,0.006204618,0.075160946,0.112282515,1.626932153,0.055843655,0.064015817,-0.035463092,-4.317797335
2.350095987,-1.138326284,-0.274278938,1.428415372,-0.011598002,0.008356229,0.008610507,0.075708416,0.112757256,1.626673102,0.065696334,0.056968864,-0.031086196,-4.340470431
2.358050108,-1.138410128,-0.27420385,1.428503925,-0.010061262,0.009010565,0.010626409,0.076434923,0.113224085,1.626403688,0.087180922,0.056019542,-0.032329655,-4.356527461
2.366456985,-1.138484715,-0.274151332,1.428607487,-0.008950402,0.006302141,0.012427406,0.077327459,0.113670292,1.62616975,0.107104284,0.053544832,-0.028072531,-4.382957676
2.375050068,-1.138581998,-0.274128987,1.428705242,-0.011674031,0.002681506,0.01173064,0.078255385,0.114090855,1.625999274,0.111351154,0.050467561,-0.020457188,-4.406947236
2.383346081,-1.1386521,-0.274105091,1.428800421,-0.00841224,0.002867502,0.011421392,0.079148208,0.114509201,1.62592416,0.10713873,0.050201437,-0.009013698,-4.42237281
2.391608953,-1.138711447,-0.274109454,1.428898882,-0.007121655,-0.000523638,0.011815312,0.080091771,0.114930268,1.625930362,0.113227606,0.050528129,0.000744309,-4.44081143
2.399855137,-1.138781996,-0.274136609,1.428996743,-0.008465783,-0.003258622,0.011743316,0.080840822,0.115258908,1.626045016,0.089886059,0.039436709,0.013758446,-4.460851632
2.40813303,-1.138799366,-0.274177973,1.42906993,-0.002084438,-0.004963606,0.008782441,0.081510262,0.115613336,1.626235484,0.08033283,0.042531362,0.022856163,-4.469812581
2.416628122,-1.138803149,-0.274241406,1.429142785,-0.000453985,-0.007611974,0.008742591,0.082017625,0.115940334,1.626560566,0.060883527,0.03923984,0.039009911,-4.48546629
2.425204039,-1.138796264,-0.274321533,1.429221362,0.000826185,-0.009615296,0.009429248,0.082443135,0.116212502,1.62690727,0.051061199,0.032660148,0.041604385,-4.496079311
2.433413029,-1.138747764,-0.274387615,1.429268597,0.005820035,-0.007929756,0.005668267,0.082460408,0.116386657,1.627409746,0.002072722,0.020898582,0.060297135,-4.505855835
2.441892147,-1.138685424,-0.27447818,1.429312906,0.007480765,-0.010867881,0.005317045,0.08237567,0.11659616,1.627972511,-0.010168531,0.025140364,0.0675318,-4.517262345
2.450055122,-1.138610764,-0.274579252,1.429351852,0.008959278,-0.012128538,0.004673512,0.082033341,0.11671222,1.628580711,-0.041079443,0.01392723,0.072984016,-4.526523208
2.458104134,-1.138501633,-0.274692562,1.429388953,0.013095682,-0.013597253,0.004452136,0.081610428,0.116818184,1.629346594,-0.05074959,0.012715614,0.091905927,-4.534772848
2.466584921,-1.138392122,-0.274829135,1.429423444,0.013141296,-0.016388746,0.004138949,0.081093243,0.116920394,1.630103482,-0.062062212,0.012265273,0.090826634,-4.550817034
2.475091934,-1.138268682,-0.274974811,1.429454265,0.014812825,-0.017481075,0.003698526,0.080546346,0.116936091,1.630807955,-0.065627568,0.001883639,0.084536736,-4.551464786
2.48327899,-1.138122286,-0.275115157,1.42948391,0.017567453,-0.016841613,0.003557344,0.080037833,0.116816339,1.631496726,-0.061021646,-0.014370268,0.082652548,-4.559698782
